Parameter	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf	Vmca_mu	Vmca_mu_star	Vmca_sigma	Vmca_mu_star_conf
Dp3_corr	12.80032261065487	26.004900930263034	128.9021540215654	24.847381969737366	306.5268883805101	567.9409170942183	2971.804719458752	588.6084590224125	16.97291036577548	17.026337529002873	165.57945625255388	32.55256366175802	84864.55182887701	85131.68764501406	827897.2812627661	158410.82144622662
Dp_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dp_CV0	0.2834170172061674	22.927648665486714	94.14552414129383	18.380389915643605	37.886963606224555	262.1782929396367	981.9864579456427	180.47829902011162	87.93252455163345	87.96075946646896	879.1986973306995	174.11405213749222	439662.6227581695	439803.79733234696	4395993.486653517	844130.3325606507
Dp_n	4.816603454413024	67.0575561655493	175.19735082151692	31.26896398237386	-2137.6117155118327	2812.108987041082	18414.766260787303	3634.826656323882	-261628.92872691565	261629.12239400283	2616285.929621821	521828.2199950892	-1308144643.6345785	1308145611.970014	13081429648.10911	2580128024.086292
DpH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dpsi_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_2	7.492937803576803	25.945907235276568	72.45569612167594	13.110588428539725	-3151.3860167570087	4110.826260934897	36006.34380070894	6838.909944928931	0.30096672602435925	0.41470622365662896	2.934019395359053	0.5580575889534863	1504.8336301217964	2073.5311182831456	14670.09697679526	2729.6964823462763
E_a30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_c0	-1.4023185663099336	47.57504053611768	135.32034359330402	24.267511679622988	-74.74622507395335	479.9488830811308	2344.3842230212854	426.86407076759576	-0.04215335849281011	0.10231195575342826	0.4542596407291113	0.0830988198239078	-210.76679246405018	511.55977876714246	2271.2982036455574	430.632710585103
E_N0	-26.762348777539565	54.52473590346771	138.85738326913992	26.08733501152972	313.1877003709227	517.0931844717805	1859.8122382715137	361.7356545712628	1667.5649593508313	1667.7879659125383	16674.45646591638	3334.49740060709	8337824.796754156	8338939.829562693	83372282.3295819	16871434.293392137
f_n	-5.955425468925742	5.955425468925742	59.5542546892572	11.741333312639403	-46.406495838182664	46.406495838182664	464.0649583818251	100.33596150064395	-0.006865058513228972	0.006865058513228972	0.06865058513228965	0.012992859721260925	-34.32529256614486	34.32529256614486	343.2529256614484	68.60995891358688
Gn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_0	-5.371702673573431	38.3044442353056	154.34943211083234	29.876018304455734	985.5350128811062	12092.313121543193	69450.28834633922	13353.342187279663	-1.5138371694339647	2.9506946455207754	19.965080729636167	3.903482389678908	-7569.185847169819	14753.47322760388	99825.4036481808	19032.93425625298
H_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J_O2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k1_n	8.881618941346364	28.453150280186847	59.70117930206098	10.29865318858435	-631.6755130641617	940.6515111103687	5857.514613020469	1136.9804123025474	-0.19720616709473263	0.23655010209954155	1.6731333515385256	0.32502768760349704	-986.0308354736657	1182.7505104977095	8365.666757692627	1711.6843486033042
k2_n	-4.7635865806461455	12.568230611600477	73.37321033264324	14.425625405701403	51.84049264446461	136.12374624251675	829.8034104390874	161.6145501960284	1.3498557687839363	1.3846022654374386	13.13624500023974	2.59873038838193	6749.278843919683	6923.011327187194	65681.22500119869	12296.049574894363
k3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k30	9.693002581731315	17.290361410373126	119.56460987767046	22.602067754983565	276.05619543163675	284.79537401932174	1908.0796449884997	359.73949041232004	-0.0018338346449687979	0.0563711802395737	0.38833339301320285	0.07356112395251128	-9.169173224843858	281.85590119786883	1941.6669650660147	374.5467109614469
K_G	-7.392875908341263	41.239293597988656	123.92200184432006	23.11990374996006	9415.343679311383	11093.38644266343	78199.36897655834	14626.321392616475	0.7945132720461782	1.2485960794832693	5.0730455443271705	0.9852452681328913	3972.566360230891	6242.980397416348	25365.227721635867	4838.9038249382575
k_lk2	-2.591005954857007	31.83690387447133	87.61232074568895	15.917478145927689	1581.7213782060091	2668.382448144307	19606.550305816378	3870.5253001832803	-2.7221582288673227	2.832935796991096	27.61168389577239	5.298074777169569	-13610.791144336616	14164.678984955475	138058.41947886188	26504.247489407706
K_sigma	6.246401677214598	17.63903251710836	59.32996369940407	11.405469040304679	74831.96173756913	75044.19571078091	711482.3300148952	141129.46050454353	-1680.516683030024	1686.7013606535827	16798.379779382332	3280.5628891201236	-8402583.415150123	8433506.803267911	83991898.89691164	17073526.362974998
k_aut	8.863216411829212	39.85486226465569	143.44086393726224	26.421718136767783	-589777.5281095469	602503.8298470005	5958076.995097454	1201236.967679341	-0.40098752887314815	1.6426635415261828	10.063811171516578	1.9872278045132699	-2004.9376443657404	8213.317707630915	50319.05585758289	9648.142722924962
k_unc	-4.648942336512116	13.146598849967006	63.0112203628135	11.48354118470865	79.48434446106069	135.3856725584404	866.7816885291003	164.9720549731845	-261628.57262536633	261628.57854907305	2616285.72285755	523698.15413858823	-1308142863.126832	1308142892.7453654	13081428614.287754	2614586450.317365
kCV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq1_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CV0	7.22074684539235	12.814325647471383	98.2314009744451	19.054511887576126	-746.6526143575896	844.9336690272213	5670.501337450941	1108.5540866799893	-0.0159780325666216	0.07018777613235443	0.40828673272649985	0.07920448409573441	-79.89016283310848	350.93888066177254	2041.4336636325002	379.91149272691223
L_CVfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVmax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVn	4.546607227679257	15.480578063455932	41.69883649473806	7.380428072733316	-92.62831504469938	226.2862235601367	1296.8153414463625	257.40137364901125	-0.0076684454900763045	0.026713750681612237	0.13482201356444914	0.02503765583317648	-38.34222745038058	133.56875340806204	674.1100678222458	133.5662092161817
L_lk0	13.706945876096988	15.526342594094427	85.04384414211032	16.107207097873857	445.2989165669867	469.1485299716016	2532.07921677001	514.9201096475302	0.07456643131888502	0.07954780729419904	0.4382658581610965	0.0864281648787011	372.8321565944227	397.7390364709976	2191.329290805483	433.6648610145532
L_lkfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_lkn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mu_max	-15.322524649878053	37.26227586038936	137.7371084979027	26.904154522548573	144568.37046316496	147152.97274211663	1017312.6639105082	199088.04656778957	0.01227977108003629	1.3460094661978845	6.812926038420829	1.3171838313760214	61.398855400179215	6730.04733098942	34064.63019210412	6361.410213005066
n_h	30.27183326622706	38.55982225594543	131.48928320565682	25.20013253010493	2362.708083895887	3275.082833178789	12663.365744099732	2337.775624176299	1.5055021654180953	1.5920945155675992	13.132651068922595	2.5503807055791996	7527.510827090482	7960.472577837995	65663.255344613	12545.502589648355
n_m	11.996100317916868	34.59792492196167	131.44627686503256	24.471150590195172	55156.0603050256	55997.323156943676	524518.9801468445	101995.6193665984	0.5978616689591616	1.0654235393697795	7.075730670407558	1.2958007567199177	2989.308344795809	5327.117696848894	35378.65335203777	6840.368055351325
NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHn	-23.645366426477686	31.231870117540595	54.49231979343123	9.686250875879926	-93.88423997000817	118.40265896524457	815.5175466386805	161.5628579944963	-0.025717641724000852	0.030444299584346482	0.25124947491339883	0.04777154983128854	-128.58820862000422	152.22149792173238	1256.2473745669913	239.71839051716256
NADNADHrat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADNADHratn	-6.660974361775387	45.733172222384326	115.56052560517634	20.822451097932355	311.31499223859896	880.4606312551874	4303.59097325282	882.659266111543	0.04257920392250309	0.14090096577652345	0.5588959366246312	0.10278847641539056	212.89601961251458	704.5048288826164	2794.4796831231574	535.5529799260695
NADpool	8.94728700398862	25.133235432607638	52.015535461320084	9.133693814696882	45.84248301587074	59.98807993212041	212.45180920034272	41.149875163836235	0.0005944387664570258	0.003337766137374662	0.012375515589122173	0.0023626006121882457	2.9721938322845567	16.68883068687396	61.877577945610895	11.457823312922459
O2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O2c_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_ic	5.500445337269944	40.80145830285841	154.89759945737484	29.26750682445451	-8150.5963494671	9618.999452997867	51452.36931482643	10032.504586693898	-1007.2867974045753	1008.6613190291	10065.345404331694	1938.6842027274454	-5036433.987022876	5043306.595145497	50326727.02165845	9976614.810307242
P_icn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_tot	-31.99369218459849	64.07607654419853	148.18126936822378	27.03227387104317	857.4524038258633	1351.0114088050216	8548.185672353107	1599.6188692341798	-0.08377800441829132	0.21884211698445466	1.237383489473499	0.2458150882880563	-418.8900220914571	1094.210584922274	6186.9174473674975	1208.2672897093178
p_totNADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_v	-8.814637827854309	12.518669023074496	52.552092530794305	10.65864883789123	862.0805791091531	1951.058758906998	8139.9874059750755	1602.0170962166353	-0.29683912518850836	1.0900144749986878	6.504467683920501	1.2432255425685705	-1484.1956259425494	5450.072374993432	32522.33841960248	6081.57005148943
P_vn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pa_CO2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_o	16.278405539531732	44.631662014404	135.38972403872708	25.518883973397905	-7518.936092451029	9671.72614363154	61967.783673684906	12179.381627760971	-1.2093512467157281	1.5900096734337337	10.958683674029245	2.165221033268708	-6046.756233578636	7950.048367168663	54793.418370146166	10706.607154702306
pH_on	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phi	-2.8072278000876025	29.178812941555705	77.94037549180773	14.090748519045018	-2097236.7033736934	2099819.15652567	20905859.99284045	4163573.6024651397	1.509293216390557	1.6571647432970067	13.218928352061885	2.515113058745518	7546.466081952784	8285.823716485036	66094.64176030942	12437.614193105403
r_0	-70.93061727356967	136.42011154930054	258.2578598739637	45.694653323160004	8138145.86419346	8144671.312891333	81264214.65210618	15997947.66995092	4.514233927279636	5.671599353455836	23.551861352339234	4.573246380230217	22571.169636398186	28357.99676727917	117759.30676169619	22331.055435316663
R_autc	-19.746304550529704	46.88680808896019	138.20414755306734	25.543229482850826	-313248875.2280882	313270115.90769833	3132562460.0700297	620643337.0301037	1.506884640940086	2.114384162976533	13.906486861173459	2.694772420196487	7534.42320470043	10571.920814882658	69532.4343058673	13435.463430086229
R_auto	-6.85666367003047	17.802698644588403	74.11203893586313	13.89594538292715	273.9466468563879	748.5304431756066	2897.595941491961	533.6888578545833	-0.3019579557305337	0.5013170199443402	2.888861698991613	0.5627996333203203	-1509.7897786526682	2506.5850997217017	14444.30849495807	2803.428571013565
R_autp	8.891707220877583	18.377998931349243	92.02349848331905	18.161381710646584	598.6823075473297	810.1584500835105	3693.3603591854894	698.5131059519708	-0.47263863290281466	1.6850752091410985	11.111291257896307	2.1432359834199812	-2363.1931645140717	8425.3760457055	55556.45628948155	10395.048190879175
R_autu	-2.7670011453757577	11.405266063319557	59.487753576803016	11.47054175485103	20123522.979204163	20123933.355016008	201230984.86128867	38858744.73328269	-0.02472337671430364	0.11262998209263436	0.4750601255226014	0.08768060135705447	-123.61688357151819	563.1499104631716	2375.3006276130077	446.6969015365553
r_CV	0.5193210374384216	14.037460536036757	88.86093198766825	17.353658730507817	540.9748435650883	640.6916420966409	5800.782009877527	1164.627190499847	0.0316270515246477	0.046521202205667966	0.29566629560985597	0.0580193846727585	158.13525762323775	232.6060110283393	1478.3314780492794	290.39134184321966
r_m	6.721606831295686	105.765765484669	234.47292247625498	40.329672292911546	-6038539.931289235	6054165.150679588	60358537.33027013	12000409.722341767	4.41964274267441	5.374387726821096	34.71991984181799	6.789486263391208	22098.213713372046	26871.93863410549	173599.59920908988	32812.04404360861
r_n	0.0	0.0	0.0	0.0	1846.9102382908836	1961.7815087156807	10002.553325718158	1966.9714500329512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r_t	-31.61405496790098	138.03416762980544	296.8286242622894	53.11297591501728	687343.0117483741	690347.8250281517	5991054.372146667	1155968.4909416272	2.584205745777713	4.1034265216055985	17.986090646633357	3.5892832147285114	12921.028728888561	20517.132608028	89930.45323316676	17635.597914602116
SaO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ScO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sigma_coll	0.11556554056487622	41.93365768353891	133.12081142904128	24.37813379487465	-44119.304121884226	66106.21498766086	400515.51124166226	75140.43649613115	-1.5830518476855542	7.196533764239513	37.026074829802376	7.400638561463818	-7915.259238427776	35982.66882119756	185130.3741490119	35738.7903654657
sigma_e0	3.8332773440610195	9.307700208332337	44.227263482780025	8.573363193870746	20713231.317232143	20713363.363081034	207130259.3896843	38766996.56775307	-0.18886312803030914	0.3246700602452033	1.3427754548759943	0.2578243637063229	-944.315640151547	1623.3503012260176	6713.877274379969	1229.5789810987105
sigma_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SvO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_max0	21.060615940599163	48.30326100712133	130.42002361282366	24.723401711301797	929.1705535516604	1731.898126350071	6248.270082002839	1208.2585585392028	1738.2932858171982	1739.731324556217	17388.1308460903	3410.34317253737	8691466.429085992	8698656.622781085	86940654.23045148	17964968.662335027
T_maxn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_o	-10.107904713218941	11.068691167608131	76.90816314183303	15.669405209066527	-217.2952247162958	217.5647392513816	1569.2539636778372	295.3815532298683	-0.03313614402211625	0.033498929247515435	0.2550851304519884	0.05084850375926315	-165.68072011058157	167.49464623757757	1275.4256522599426	235.71633248156215
t_p	2.2492175503172076	2.259344050910059	20.499246691101103	4.044793303014134	874.282589260051	874.4043221829285	7367.393158756768	1478.7372719352136	0.6983671792717396	0.6983993593431126	6.737470103257147	1.35611540963059	3491.835896358698	3491.996796715566	33687.35051628569	6719.949598231552
t_u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
u_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
v_cn	41.90886076386723	74.21086374016521	207.5608067486686	37.72654000671158	-8.60454725125623	2950.6379235500895	9635.598570019683	1743.1705275763882	-3.530853017603259	4.0924209411773855	26.55710659841291	5.114546605827813	-17654.26508801629	20462.104705886926	132785.53299206457	25069.07733098247
v_on	3.9323817540544734	46.582279067404535	123.9039041264183	22.825758649906142	-734.0734103520884	2255.2811878589964	8088.785969675702	1450.5288294958264	0.4411091286619384	1.2703177365858584	4.542698874780918	0.853145632401639	2205.545643309691	6351.588682929292	22713.494373904585	4202.204124785738
v_pn	-62.56500774705737	103.11721001738573	229.29180008991827	41.106303402246574	313255932.2318725	313260385.4741639	3132561751.4085145	608003550.8947814	2.5750426346870214	3.23055517800019	19.411714972022427	3.7040673967055002	12875.213173435102	16152.775890000952	97058.57486011207	18123.215550431363
v_un	-8.704063479363434	36.6901963114105	131.35840160023264	24.993790253041958	-20122978.33913995	20124545.12168144	201230871.81477675	38136721.04789739	-0.8719113441174109	1.7052186885058607	6.785854687029778	1.3067009691203912	-4359.556720587052	8526.093442529304	33929.273435148876	6254.761453083893
Vol_mit	38.76030736350974	149.31766663855663	182.9605610321289	22.130712688524582	-72700.59365083308	73233.89518467747	711977.1127309945	137329.8682550063	-0.7014834848432203	0.916709630860745	6.669401751429825	1.2881960659102403	-3507.417424216102	4583.548154303726	33347.008757149146	6471.274377201252
XOa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOa_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOv_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xtot	4.309577681369184	90.619420040156	202.4179139871728	35.078126649216145	22873.11470686518	32433.58820140626	218453.7128272598	42625.74284984119	-1.2222045603416998	5.296115229589033	32.3207716780418	6.1989374722413455	-6111.022801708501	26480.57614794517	161603.8583902092	31040.85351499352
Xtot_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vmca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
