Parameter	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf	Vmca_mu	Vmca_mu_star	Vmca_sigma	Vmca_mu_star_conf
CBFn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ck2	67202.50984342123	67402.0335594312	669757.9960289844	132597.57112769905	-1.062574450364967	6.566982554899356	27.72773342978756	5.432315350189052	67289.76143020277	67313.72115212382	669755.7395590792	136362.33484661413	-43.09450616559551	45.85214076161139	379.8085916363357	70.6336451861588	-43.09450616559554	45.85214076161144	379.8085916363359	72.48545705674707
CMRO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CVinh	-59753142.37269946	59753175.855746105	597531525.1002569	120288988.06798565	-2.5778172356217963	6.718825699968701	26.247321760315728	4.752061215620046	-59753152.69145944	59753155.075269155	597531524.0579374	118030937.05188987	6.448288617152059	7.670986429093605	70.48516432450955	13.477786041446837	6.44828861715206	7.6709864290936105	70.48516432450963	13.67652993539038
cytox_tot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cytox_tot_tis	-16.174062403297548	37.45403004381351	146.81423393232134	28.097492593202983	-0.13897250754652718	20.30480725927367	39.151710703321584	6.350003165851922	-12.525576284961371	14.526425758889387	121.67754136963318	24.044131846540832	-1.7547568062920407	2.2583002637259524	14.307210079503486	2.75233669563616	-1.7547568062920391	2.258300263725957	14.307210079503493	2.8184093996771136
D_O2	74426.3271928396	76063.63294249249	752278.8082527788	146977.81458336275	3.732035820039779	13.768930497137443	42.60049185576941	8.063397204208572	74418.99410287048	76053.04497802393	752281.3186540961	143397.4596153133	1.8005270745046709	7.025743639454669	42.108969211082304	7.762648259425418	1.8005270745046602	7.0257436394546735	42.108969211082325	8.12088047334623
Dp3_corr	3.6049692495801704	5.075056421652503	27.11342263885123	5.334762319095424	0.6762146388971285	2.4582760518174496	11.046269309221145	2.1827553360280434	0.31429555113877916	0.5963741189752126	3.995073049426698	0.7660838412519216	1.3072295297721315	1.3344987842323115	11.666982554663457	2.238239610695234	1.3072295297721337	1.3344987842323126	11.666982554663468	2.3823202185627816
Dp_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dp_CV0	-2.0196803574014184	15.127114060673605	68.56275547322197	13.421496533123301	-4.345145301943722	11.112094718128322	52.776516121771344	10.075324819138235	-0.16880298031419938	1.8109614714721305	7.658775833358333	1.4376970685480646	1.2471339624282507	1.6902064692721104	14.065090183520509	2.8414358976543115	1.2471339624282562	1.690206469272112	14.06509018352052	2.666092725943384
Dp_n	-212.72310704553092	242.35320248822308	1624.4145423588814	317.3139573478042	0.50802239888725	21.510505021915264	51.32483010393821	9.022438708331238	-166.1506541074149	177.25529565472635	1572.0121562526278	295.76510935519553	-23.54023766850165	24.9146813869311	168.35386007034063	32.31467924018472	-23.540237668501664	24.914681386931115	168.35386007034072	31.936263271299207
DpH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dpsi_n	-0.6970698810675953	0.6970698810675953	6.970698810675949	1.3722742303650077	-0.12483131792750723	0.12483131792750723	1.2483131792750732	0.24539839468620853	-0.23749155966520327	0.23749155966520327	2.3749155966520337	0.46308665421783995	-0.16737350173744234	0.16737350173744234	1.6737350173744239	0.3290041462391744	-0.16737350173744242	0.16737350173744242	1.673735017374425	0.322567497750188
E1NADH	2.9932322220758363	2.9932322220758363	21.216499933760826	4.172858208791482	1.9948994279548196	1.9948994279548196	14.038304464890615	2.7679451388723226	0.5397828765907157	0.5397828765907157	4.029795487390104	0.8178055591297133	0.2292749587651503	0.2292749587651503	1.6770711642341878	0.3243594515134027	0.22927495876515047	0.22927495876515047	1.6770711642341887	0.3176039898105708
E1NADH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_2	-13.92555477568556	41.544805768417476	209.41031725382857	39.33347465152079	0.9808684709077915	6.068145927909231	19.703735677216763	3.577035628975188	-5.5658350105853325	13.498873318891809	100.22343462699585	18.439061276471215	-4.670294118004005	11.695340999927442	84.90873971089289	16.6270293987111	-4.670294118004003	11.695340999927453	84.90873971089295	16.307929780124717
E_a30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_c0	-21.424626012587847	30.0666001053103	231.8888751843768	44.78048830528368	1.1767350613173435	6.969962957425091	19.482041821941614	3.5872238710023923	-21.888409739421014	22.79862097158704	220.54462612369005	43.91139054550141	-0.35647566724208557	0.47680575655771684	2.748394479360859	0.5205617023527925	-0.35647566724208574	0.47680575655771684	2.74839447936086	0.5574808383404206
E_N0	-21732.305785215256	21761.041612464847	206355.84547155898	40462.39607007379	-8.965892609337267	18.9889508455431	52.23532942305141	9.512200538326606	0.11354376773875778	3.355794874545026	16.792125847548	3.204070076333332	-10861.726718186825	10869.864243780215	103173.33029437541	19902.918861011764	-10861.72671818683	10869.864243780221	103173.33029437544	20205.72551900004
f_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_0	153.43662069793172	355.7758208328393	1348.8472164907269	259.56779194041184	-4.113874597169662	6.776129308635472	31.49669455697005	6.093357238372905	208.54279631117853	379.7866064734773	2080.3450945289633	394.0292815570519	-25.496150508038564	89.33941562620477	557.2368018457328	109.61237593981984	-25.496150508038568	89.33941562620484	557.2368018457332	109.15704543139269
H_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J_O2n	-1.7630244283023342	1.7630244283023342	17.630244283023337	3.438041096972746	-0.7171739585723267	0.7171739585723267	7.171739585723267	1.3230281959950168	-0.6574731743743566	0.6574731743743566	6.574731743743568	1.2924716146877524	-0.19418864767782537	0.19418864767782537	1.9418864767782535	0.3727107668262768	-0.19418864767782548	0.19418864767782548	1.9418864767782549	0.38381536736948757
k10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k1_n	-22.25124282569042	29.648370696016958	246.80160035797857	48.22952632135342	0.8844421647504881	6.52229378381571	18.1954107198227	3.2839619377257048	-2.553525545898212	3.036731828711707	26.598075916103806	5.223848297330653	-10.291079722271345	10.366559773203935	103.10412042584886	20.62553841336906	-10.291079722271352	10.366559773203942	103.10412042584893	19.074984304856656
k2_n	-9.870037650093444	27.707321972568316	119.9131253781899	22.95334896598727	-2.5456204657160466	4.32984703109901	23.865337094363255	4.706392558003877	-3.846760385070869	5.888696674944071	36.27983914085153	7.326621114553541	-1.738828399653285	8.761138055375026	40.84705043167774	7.982159054885405	-1.7388283996532945	8.761138055375037	40.847050431677786	7.631582888235036
k3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k30	-5.199171042925442	11.872845739495869	66.46466393201216	12.267679901187984	-3.5746505878311208	5.928420242394111	30.342267647219202	5.636613123387234	0.17307918547646234	0.9538648546675563	4.058330692411541	0.7751949141441046	-0.8987998202853963	2.5582691338908954	17.671598380875693	3.540422254769474	-0.898799820285399	2.558269133890893	17.67159838087571	3.5794226567706198
K_G	-8269706975489.894	8269706975689.128	82697069755819.44	15769816936102.738	-1.5771206231959807	8.461609073809294	23.659426140693654	4.399327708672308	53.13231972721889	57.90702113302281	509.1970443312534	100.41189930660269	-4134853487770.7227	4134853487812.0376	41348534877907.48	8200308167568.125	-4134853487770.725	4134853487812.04	41348534877907.51	8135865530170.27
k_lk2	-18.294398629137323	25.166451409333117	177.8372463483959	35.69831659750173	-0.7515700343420135	6.506716776027823	21.327544282638126	3.856146761705696	-17.362872070608077	18.786884280507305	176.2034178984358	35.39040971714423	-0.08997826209363184	0.3370618223192231	1.6572631802385012	0.311658782357186	-0.08997826209362371	0.337061822319215	1.6572631802385032	0.31647541601877666
K_sigma	-3045.6981386216066	3078.4087400325	29235.541660555115	5814.368257577885	7.839667679300662	14.04232693460501	43.091899749856935	8.128516712271017	-3039.585994524096	3047.2061889155607	29236.73328394471	5745.444734408675	-6.975905888406038	10.442181773642853	46.15478795871108	9.381720075676371	-6.975905888406048	10.442181773642869	46.154787958711125	8.705609323442316
k_aut	62475746.03306635	62475966.670455836	597876654.5440502	121912702.10521708	1.0807100836734442	5.411204233846141	24.10776846799745	4.4859266249395775	59753175.06962658	59753390.51693815	597531521.7986659	114728157.37985018	1361284.9413648248	1361286.4070352719	13612728.787639631	2736571.0530403526	1361284.9413648257	1361286.4070352728	13612728.78763964	2584043.0268317126
k_unc	-3162.368917196993	3172.331278084726	31632.83277314222	6146.149471582508	0.415539018613762	3.7748081369822604	15.75586315395727	2.994796184745163	-3161.317923374442	3167.1339273868816	31632.93574555035	6238.077019721398	-0.7332664205826981	0.9830501455271664	7.0193078922631065	1.3885068324003524	-0.7332664205827093	0.9830501455271562	7.019307892263107	1.32697445007215
kCV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq1_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CV0	-1.228963362818324	7.003127250311998	36.3907328362338	6.98050053365129	0.04136879249061345	3.0265240439553853	16.551964423709094	3.2036099229847865	-0.14519928148288852	1.5457845870797886	8.217360157123766	1.552093806524449	-0.5625664369130265	1.225314977573449	7.458049846979766	1.4496458091117848	-0.5625664369130271	1.2253149775734498	7.45804984697977	1.419476221573893
L_CVfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVmax	1.7630244283023342	1.7630244283023342	17.630244283023337	3.5357540329427577	0.7171739585723267	0.7171739585723267	7.171739585723267	1.4724028022983606	0.6574731743743566	0.6574731743743566	6.574731743743568	1.3157009119295187	0.19418864767782537	0.19418864767782537	1.9418864767782535	0.40382683472949565	0.19418864767782548	0.19418864767782548	1.9418864767782549	0.3879129692444704
L_CVn	1.4801894346732838	2.309287999910022	4.097159238081309	0.7265256153874899	1.1323800455504225	1.9675466672087953	3.8618020926318453	0.6640380098462201	0.30949570730165993	0.5289124916800465	1.2894653555252036	0.2406083537028395	0.01915684091062846	0.06258660166712374	0.20164832463244878	0.03912844867573188	0.019156840910616237	0.06258660166714004	0.20164832463245036	0.038406689880558335
L_lk0	-2.3289048444186404	3.864914201193532	27.693422017045748	5.323756822983478	-2.129850723576858	3.4804200965028604	23.92827177438524	4.522298064218715	0.041468808687507505	0.45901205761446273	1.8507212031551499	0.34467064348335696	-0.12026146476464254	0.13494214677898284	1.0598460803748462	0.21079905613387476	-0.12026146476463889	0.1349421467789729	1.0598460803748475	0.21531275965660696
L_lkfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_lkn	-0.6970698810675953	0.6970698810675953	6.970698810675949	1.3431403699534585	-0.12483131792750723	0.12483131792750723	1.2483131792750732	0.25094591847256914	-0.23749155966520327	0.23749155966520327	2.3749155966520337	0.475689018229507	-0.16737350173744234	0.16737350173744234	1.6737350173744239	0.31785321810859746	-0.16737350173744242	0.16737350173744242	1.673735017374425	0.31649929125978854
L_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mu_max	-54387990778.959465	54387990811.852806	543876904307.69525	101984432101.02342	-1.0710505835791673	9.39656674158286	34.03251828500559	6.1833281735993015	-297335.1363587093	297340.4369588042	2973193.8234094423	567590.2316724713	-27193846721.376022	27193846732.704468	271938467167.59525	53669828919.01636	-27193846721.37604	27193846732.704487	271938467167.59543	53484410286.908455
n_h	28.378043867210394	58.23450757613347	229.03391004671658	43.14871787279632	-0.172461864578975	7.539387437555903	25.407536018693964	4.985175651429609	26.429557056959183	44.98227735515322	221.23884472125388	42.177028640497966	1.0604743374150862	3.3388624600995893	16.64646255536859	3.0899906660935055	1.0604743374150896	3.3388624600995875	16.6464625553686	3.3016670849493264
n_m	26134.751212397437	26344.18529205578	212923.0185054262	42631.26444746575	1.8857485674991463	17.91486653528878	52.68613956599522	9.725937488273908	5477.995794882308	5669.431225710624	55321.88833221033	10343.140979912094	10327.434834473814	10330.172962747576	103077.7312466584	19847.888653879385	10327.434834473817	10330.17296274758	103077.73124665844	19971.160454347068
NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHn	-6.73510903555867	16.534693287907643	48.59486506057737	9.06505623193258	-3.986010509265352	11.334934658070875	27.497665651674982	5.121912822770252	-0.12204483392229781	1.5574949340328725	7.920889407378426	1.5210777618489444	-1.3135268461855159	1.9021741959521854	14.169193662082472	2.7994041834482455	-1.3135268461854828	1.9021741959521552	14.169193662082487	2.69169049171379
NADNADHrat	0.025324623331867996	5.5464419115214625	34.325371712166564	6.667482496334404	-0.5904295658090664	2.86847990487125	20.206239468261597	3.9249548338285094	0.3125474589528702	1.570328182330684	9.32106382059361	1.7370801693886437	0.15160336509403197	0.5538169121597639	3.2434409722235196	0.6555497791355955	0.15160336509403202	0.5538169121597643	3.243440972223522	0.5980832615060908
NADNADHratn	3075.413885512639	3091.4423853712137	29254.654228200336	5560.7603782797705	-3.179842261058502	8.944081648472977	17.45690516032131	2.9088428630493417	3078.7814080054	3081.6588725121414	29254.16641202445	5700.284134562828	-0.09384011516906346	0.5721051580688851	2.733099917279656	0.5228404797439065	-0.09384011516906546	0.5721051580688831	2.7330999172796573	0.5117171186748761
NADpool	-297329.8640363219	297341.16947305884	2973186.694802447	554254.5129117392	0.6611136972491833	9.209713691813418	21.611973683734377	3.8994314636595693	-297318.519846237	297320.36075061356	2973187.7610263918	593312.7030948823	-6.002651891052832	6.5348887577552235	60.64518852665739	11.680695179034062	-6.002651891052836	6.534888757755227	60.64518852665738	11.853094171929945
O2_n	1.314636891912587	1.314636891912587	13.146368919125887	2.5558186062088737	0.97510436583234	0.97510436583234	9.751043658323386	1.9167846951022394	0.17501775942817424	0.17501775942817424	1.7501775942817404	0.3337988000538749	0.08225738332603644	0.08225738332603644	0.8225738332603657	0.15683881361144786	0.0822573833260365	0.0822573833260365	0.8225738332603664	0.16279529902251103
O2c_n	2.1618448286147878	2.1618448286147878	21.618448286147895	4.179272182103051	1.2823357294015776	1.2823357294015776	12.823357294015777	2.666219092335101	0.6013062092764994	0.6013062092764994	6.013062092764997	1.1748609029011674	0.13910144496835553	0.13910144496835553	1.3910144496835537	0.26889723064435445	0.1391014449683556	0.1391014449683556	1.3910144496835546	0.2760219207612231
P_1n	2.2495626678209986	2.2495626678209986	22.495626678209987	4.519343523246713	1.3477339761120188	1.3477339761120188	13.47733976112019	2.593466473010188	0.570312837323988	0.570312837323988	5.70312837323988	1.16186163483279	0.16575792719249588	0.16575792719249588	1.6575792719249585	0.31937336902552926	0.16575792719249602	0.16575792719249602	1.6575792719249598	0.339276103276923
P_an	1.6786319498610984	1.6786319498610984	16.78631949861098	3.2564773853648274	1.0199985134365233	1.0199985134365233	10.199985134365264	2.0886801814778435	0.3647583717948906	0.3647583717948906	3.6475837179489177	0.7579766946995818	0.14693753231484227	0.14693753231484227	1.4693753231484254	0.27980030164682906	0.14693753231484238	0.14693753231484238	1.4693753231484263	0.27756911519841465
p_C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_ic	-747.6062539167344	935.0116762980037	7115.241761592381	1411.2462961180065	-2.9476862724875654	5.022318142261656	23.93800412569081	4.606934080732802	-654.8425661132127	834.7051472295507	7085.812997614941	1388.7745979633332	-44.908000765517166	47.76711685618366	362.7576182654666	70.61109576789421	-44.90800076551718	47.767116856183684	362.7576182654667	72.64838745077657
P_icn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_tot	102.03379986157539	122.6778449382063	1015.0416892866704	201.92827223812037	-0.9490908247630904	15.874574151689568	42.3447819025398	7.574849851803394	99.54361023342115	104.39702040552376	1007.9417638788015	194.430903021368	1.719640226458744	2.1916026906443293	14.678982779784723	3.078970249937889	1.719640226458707	2.1916026906443777	14.678982779784743	2.8285641364386422
p_totNADH	-1.314636891912587	1.314636891912587	13.146368919125887	2.6330450033989483	-0.97510436583234	0.97510436583234	9.751043658323386	1.8266115955200635	-0.17501775942817424	0.17501775942817424	1.7501775942817404	0.34319946172868115	-0.08225738332603644	0.08225738332603644	0.8225738332603657	0.16087505090904217	-0.0822573833260365	0.0822573833260365	0.8225738332603664	0.1582208306978125
P_v	3.563529351178894	17.650220923765136	57.279355162954616	10.503567424480988	-1.931079594287097	3.0378689542838315	17.17836886963307	3.20609617459075	1.356155656775707	3.0563988336268966	13.192520162818004	2.516750930455761	2.069226644345147	5.83813116135216	21.829977228983758	4.044041553584607	2.0692266443451444	5.83813116135216	21.82997722898377	4.102998562414975
P_vn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pa_CO2n	1.7269635997788095	1.7269635997788095	17.269635997788075	3.3811320331521815	1.1399626853101688	1.1399626853101688	11.399626853101687	2.23058801207142	0.2837850860326361	0.2837850860326361	2.8378508603263604	0.5368408298705193	0.15160791421800224	0.15160791421800224	1.5160791421800246	0.3005260127993646	0.15160791421800238	0.15160791421800238	1.516079142180026	0.30122852754536866
pH_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_o	-162392.86848014942	162920.196867368	1625836.8684951202	315975.52557925315	-0.982830909792036	4.219825511005255	16.307557038180196	3.0985946752170284	87.82754274082814	193.76789935180892	1016.7255258720201	199.75556373457476	-81239.8565959902	81362.10752481919	812905.7456035442	162605.13139746705	-81239.85659599025	81362.10752481924	812905.7456035446	161591.48797773028
pH_on	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phi	1647.5065863944014	2251.4069219272574	19540.28480577361	3885.9231893691262	1.582384145656368	12.038464188348014	40.67634909133584	7.688467248459864	1646.2543823256412	2244.5628708849786	19540.393758201197	3698.510385378613	-0.16509003845831305	1.1873407754375798	3.84117382425728	0.694921562949993	-0.16509003844725412	1.1873407754486605	3.841173824257764	0.7113025798023389
r_0	601.326628900108	824.3280583457487	2570.0787522905857	492.71244347716924	-18.759004829077018	29.380171648773217	65.85249031714913	12.170049792674797	323.528520284283	662.69243809595	2178.6451413726545	407.4391166838241	148.278556722451	153.5642815010459	953.4595799946441	179.8338188084114	148.27855672245104	153.56428150104594	953.4595799946444	183.1952082290446
R_autc	-906.8773878880992	1071.7670814009111	9142.26746670243	1724.9867391870423	0.6255895683150527	10.332955621696033	36.67206151470096	6.7615331237542	5.580451298937996	9.572239692388187	44.34233544553912	8.56941744847775	-456.5417143776759	527.9109618553098	4564.164155366373	893.9528190189155	-456.54171437767627	527.9109618553103	4564.164155366377	912.6274845639123
R_auto	21.828838447928486	27.267506615588037	131.52452323625158	26.32676053725104	-0.3643078804455114	8.384604606753578	46.874131340044656	9.207312728009576	5.328517325048789	6.206207485232254	44.23996249663042	8.290801376349862	8.432314501662585	8.71900001368986	64.60419375864716	12.386059279626462	8.432314501662589	8.719000013689861	64.60419375864718	13.131866860461091
R_autp	-54387621422.18615	54387755527.272484	543876891170.8428	105259108920.53568	-2.269538259035175	4.990038546892842	23.597723894740028	4.505381355453419	66989.55788382521	67048.1853682158	669778.5791456207	134415.34652887745	-27193844204.737255	27193844238.47217	271938442202.74878	50221755181.78182	-27193844204.737274	27193844238.47219	271938442202.74896	51311887962.69742
R_autu	-8269706976778.559	8269706976828.772	82697069755692.77	15877201407108.072	1.4055001005801748	3.5609925680777574	20.69626194770264	3.9804284002852564	-1215.8447299252691	1226.450738057412	12208.60354147545	2419.3121632363	-4134853487782.0586	4134853487800.475	41348534877907.984	7989583301672.006	-4134853487782.061	4134853487800.4775	41348534877908.016	7779121016532.036
r_CV	-3.966504145190754	4.150693959142034	28.666185604762333	5.250949292615134	-2.1259380573899365	2.2669073929287022	16.945870677035867	3.1035981450355976	-1.0875154719028552	1.200851191627243	7.868117497682912	1.5606815986571472	-0.3765253079489931	0.3870668872695356	2.630926275329346	0.5227037312556212	-0.3765253079489967	0.3870668872695395	2.630926275329348	0.491585186650892
r_m	5795.586242240641	6451.674851515533	54255.34712646923	10390.61024035018	-3.1129306055030947	30.091777715391867	61.66887982446233	10.689455009392287	5861.879219456833	6350.060445579891	54244.72195609352	10659.727706563464	-31.59002330534255	41.85637615720232	205.00998826616382	39.435172928621384	-31.59002330534258	41.856376157202355	205.009988266164	41.17834343061266
r_n	9.97613237652209	10.270712787001711	31.544265203773822	6.100966112631247	-2.4646186762566912e-08	2.4649711019009146e-08	2.464796675304545e-07	4.6735357473969044e-08	9.976132402205916	10.27071276176082	31.544265195482318	6.041572153241941	-4.0808609103049064e-10	4.701878003610105e-10	4.405461143423369e-09	8.539843825163513e-10	-4.080861015776094e-10	4.701877898138918e-10	4.405461134927535e-09	8.205580900318794e-10
r_t	-76092.5257798506	77250.02966222288	752015.9981795457	148223.9822635921	-9.659328738005263	52.18837526973187	86.50343446495715	14.11220970333427	-75116.0591074615	75843.01000925277	752144.4136042258	145530.92989530883	-483.40367182557884	697.6288684471424	4686.966604286469	894.0074662125893	-483.40367182557947	697.6288684471432	4686.966604286475	924.6075526391503
SaO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ScO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
