Parameter	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf	Vmca_mu	Vmca_mu_star	Vmca_sigma	Vmca_mu_star_conf
E1NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_2	-3.926584494131486	15.956087960624803	28.79758780653401	4.706590625704047	-2905.681094793748	2905.681216706796	25410.456966330883	4785.2931232382625	-0.4630856968245223	0.4735639194974637	4.6330648136863415	0.9481698664717296	-2315.4284841226104	2367.819597487319	23165.324068431702	4474.056431000158
E_a30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_c0	6.9886006464162005	27.959554108430822	66.25209744952052	11.737037412083215	-9.349447778600208	303.4838489240667	1549.2826484775246	289.6506180963859	0.03339407701205151	0.04365959183488711	0.28972680349336843	0.05786571002663463	166.9703850602579	218.2979591744356	1448.6340174668421	278.789806360348
E_N0	-7.178888810247951	32.049364359332905	64.50543597877736	10.71553561541766	404.94053052088873	404.9405305216057	1834.890239468815	363.8657320202758	0.1250275176882072	0.14997652912887527	0.8177906240759162	0.15935070963559733	625.1375884410361	749.882645644376	4088.9531203795805	725.7196511184009
f_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_0	5.4395983468131295	11.03192157736988	47.745221468281315	9.43578398630776	-3084.4024430157533	28782.033975075912	176018.31580049696	32578.506851810456	1.1021831813050182	1.2289743304718872	10.506855157224079	2.082216209725943	5510.915906525097	6144.871652359435	52534.275786120415	9655.342585257285
H_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_n	3.3476639204496337	3.3476639204496337	33.47663920449627	6.71507513075906	63.06837843960361	63.06837843960361	630.6837843960375	124.45270386911955	0.007591500389377903	0.007591500389377903	0.07591500389377895	0.014584034473198003	37.957501946889515	37.957501946889515	379.57501946889545	73.02888941259631
J_O2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k1_n	13.989066600694708	31.67227680357836	44.52919795351172	6.637657479196179	-569.0459489501129	569.0500699797933	4959.646038744898	957.6020686929181	-0.24245036258013955	0.25287296939209014	2.477173022322999	0.498480487909318	-1212.251812900697	1264.3648469604514	12385.865111614996	2496.62063983854
k2_n	-2.5517571129417815	4.060055758053922	29.375093075696352	5.719361516293346	962.405566664631	1332.9397012585018	11630.477202032387	2330.6532181624157	-0.032809030806844046	0.03415340978939281	0.334884015100843	0.06786195100147295	-164.04515403422008	170.76704894696425	1674.4200755042139	327.6316168895325
k3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k30	-0.881663888910706	3.643834721462794	5.189322420278743	0.7674480257045247	-19.194307548442026	19.22109071364033	16.69442120133842	3.1636626922132156	0.0012385012608668842	0.0017380134996865975	0.003568859992360482	0.0006610647580891445	6.1925063048472975	8.69006749792008	17.844299958014886	3.2195745600378904
K_G	-11.385790403367698	19.172502914842934	37.59283768437671	6.581687947331062	8191.162539813051	10430.440960189826	70524.40594743099	13047.951323206593	0.3631705666325635	0.5372991369517147	1.5173006441463075	0.2826437814984255	1815.8528331628197	2686.4956847585768	7586.503220731539	1447.9860467283313
k_lk2	13.366125151886537	21.867045652921952	55.252121387503955	10.286717009517412	-929.510703855386	1005.2589174070008	6868.016513237066	1355.3878651093835	0.04538654793137264	0.05576002408490563	0.23579650926612694	0.044648565597352786	226.93273965686123	278.8001204245249	1178.9825463306354	243.99327716880444
K_sigma	-0.6949282299425357	7.024189768110242	23.20736445790492	4.293442491705824	11099.367417625836	15906.29603724756	125292.9471233712	24734.86498495734	27.689192099802852	28.743115890704786	281.1823886477638	51.32075848660808	138445.96049901407	143715.5794535241	1405911.9432388188	281038.8019106441
k_unc	5.520219180973629	6.841869761756384	41.8347914686091	8.343015586969251	6.605358634892556	102.703106362425	554.1078140561002	108.21285471086638	0.012151641745829538	0.012151641745959887	0.08080337858012315	0.014741439023322343	60.75820872914737	60.75820872979948	404.0168929006159	80.10148198069139
kCV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq1_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CV0	0.015575227668827607	0.26267436236745895	0.5418899445916925	0.09454884664568779	0.5296329424936767	4.104247046644968	9.268592122315813	1.6664284364452742	3.1529293682029185e-05	0.00021047804245698305	0.00044868261213353987	7.843963004206188e-05	0.1576464684104143	1.052390212284684	2.243413060667583	0.408366969550716
L_CVfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVmax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVn	3.57132578910383	9.328164787512168	14.4390113226203	2.296758874817844	-162.2843918715855	162.2901046865187	161.08774413550526	31.216963627534064	0.01177402801612845	0.011774028016841577	0.016197468070439675	0.003129024084693326	58.870140080642265	58.87014008420796	80.98734035219844	15.265693079143007
L_lk0	-3.2774300714591886	7.552324580095364	45.16381271904805	8.65678715092736	-213.30507170344796	213.3051010859185	1644.6446292161754	300.52654934638394	-0.033401782195082656	0.041183164658201425	0.37331425778027777	0.07351344605329739	-167.0089109754132	205.915823291007	1866.5712889013885	365.50598795559813
L_lkfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_lkn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mu_max	14.02191029818853	16.714988675641433	58.989492782733045	11.16525606207012	701.5907890459147	1582.7013022528597	5101.637482332861	953.3325673855138	0.6503500547892274	0.9411346864669379	4.523740598108768	0.8516477265235237	3251.7502739461383	4705.673432334689	22618.702990543832	4378.199703521501
n_h	2.837492431646006	16.704638499365043	60.47013139088885	10.996034253607316	3956.3692433948727	4844.274698602698	23503.157314237418	4542.462770699473	0.16238165677734237	0.16912647158117966	0.7320552817104176	0.14096570726972704	811.9082838867122	845.6323579058986	3660.2764085520867	717.8397322773023
n_m	0.18767744808125145	18.741038857546872	61.602536357504206	11.941119728316401	44337.604837086285	44651.420315636155	412791.9353063836	80437.3009895769	-0.3518918054003732	0.6544538905249775	3.5395354451776675	0.6863179175361666	-1759.4590270018662	3272.269452624888	17697.677225888336	3316.9894456790394
NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHn	-15.728792013205327	35.17753599246433	48.59368459789614	7.153215296413768	105.3048542209864	105.66878405195844	130.74775909338413	26.077800168266474	-0.007215378199523597	0.007215378205854129	0.01378887621410544	0.0025840982509067753	-36.07689099761794	36.076891029270605	68.94438107052746	13.471837206161826
NADNADHrat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADNADHratn	-6.604568971589223	29.12383632654411	41.00094704678694	5.83561818036037	84.97981331865722	84.98074910445418	91.75126636619157	17.945830782034736	-0.006601727319287694	0.00660172794732462	0.012875181632582713	0.00249715759498313	-33.008636596438656	33.00863973662263	64.37590816291377	12.175509745083973
NADpool	20.16825996738596	32.83771881841859	42.33360164144809	6.554903023053182	-766.5595853395484	1133.6908184779845	8944.525593527782	1764.0609640432708	0.04317713351258912	0.0447131825760133	0.3729982252798292	0.07334012314589543	215.88566756294549	223.56591288006592	1864.991126399146	358.3435306632691
O2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O2c_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_ic	3.347771075283164	11.964386408601463	50.46952688794612	9.87566309029689	-22350.300655280393	38126.45112873728	233078.08774772708	44429.0739991659	-3.8467873049542347	4.070236260499195	33.49140436115655	6.533026658543937	-19233.936524771183	20351.181302495985	167457.0218057828	32123.12495691048
P_icn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_tot	-10.98576718009896	75.18668871005444	132.4112088937599	21.451377594455103	-16624.938562356016	18098.899922236444	172269.43327033467	33365.39870153633	-28.16436216611209	28.22044788814758	280.8547322273362	51.53891364708366	-140821.81083056045	141102.23944073787	1404273.6611366807	254111.05326264034
p_totNADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_v	-0.10795184668415402	4.549794097683867	18.927478586483893	3.664405404615198	-575.0923923263407	1615.0768229827745	9760.741550537876	1877.5900771414	0.42856566345665553	0.53085524106937	3.3893477815547755	0.670539093473476	2142.828317283278	2654.276205346851	16946.738907773863	3399.364323061738
P_vn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pa_CO2n	3.3476639204496337	3.3476639204496337	33.47663920449627	6.247163014869577	63.06837843960361	63.06837843960361	630.6837843960375	127.71358031026443	0.007591500389377903	0.007591500389377903	0.07591500389377895	0.014288694745444789	37.957501946889515	37.957501946889515	379.57501946889545	74.35436708435664
pH_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_o	-3.84356549706093	8.157481969903005	37.879904208336825	7.1662781543595715	-229.5658121296661	832.8037167149425	3773.214372259164	725.1832701975444	-0.0411854915312668	0.1990671402082615	0.9379202654858222	0.1778404306366371	-205.92745765633433	995.3357010413072	4689.601327429111	884.6040794058928
pH_on	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phi	-3.6488178623567307	28.959561088733498	55.79186467145774	9.193788439991359	-1228.0464226865597	10939.034308853177	53245.26581491406	10199.381577897682	0.6487037165664211	0.9028369021483378	5.057262241941569	0.9535362192998246	3243.518582832106	4514.1845107416875	25286.31120970785	4939.932073663926
r_0	-16.303320760200513	38.09455868445922	88.3288239954587	15.991409971827306	19918.081925645696	46200.47265968038	223629.91666344454	43459.01548170918	1.3675979821799484	3.2963481548809983	16.494767278753425	3.129897561905759	6837.989910899737	16481.740774404992	82473.83639376711	16196.853351332125
R_autc	-4.7788680057918675	13.57953229311048	57.44336782870748	10.673010615270044	5755.194132299438	20259.045038270106	119275.73938123291	21832.722740320733	-563.7626228599613	564.1547442600234	5637.325234847413	1102.0058610895278	-2818813.1142998086	2820773.7213001186	28186626.17423706	5209534.722074077
R_auto	-0.5709126805383659	4.5875658497063165	16.538078930749226	3.2026470629752537	326.3337413944234	1214.1664116727516	6569.914030141109	1279.2571689973763	0.1619128581933836	0.17632092192123985	1.4943013289326275	0.2870644947939238	809.5642909669183	881.6046096061992	7471.506644663138	1414.6219936116015
R_autp	-6.6117688487020185	8.909804975975094	49.68275627573009	9.893595561060565	-5903.913329756949	6189.634918262605	58706.23587548274	11527.373478437707	-0.002798166868335388	0.07141406887994967	0.2966754899047072	0.055933371869560315	-13.990834341674695	357.07034439974615	1483.3774495235355	266.90005651256246
R_autu	-2.4742809097294858	5.112213928852539	37.09045434453869	7.537014451285687	2422.1274644351865	2767.1097026345583	15120.145018591367	3021.5382360408853	0.02736722700711349	0.13921588458732662	0.688398550161208	0.1359471265310505	136.8361350355677	696.0794229366333	3441.992750806041	640.6694695111951
r_CV	-0.33148479671402165	0.8326273231990116	1.7289482193174264	0.306821708505266	191.58576493060576	195.90501175235124	1842.4873787963606	367.0358547838636	0.048935596904269046	0.050478681526976474	0.49535211424700115	0.09495827947586086	244.67798452134502	252.39340763488258	2476.760571235006	483.50485049131527
r_m	-6.009195817689813	37.09523129418522	87.52063558450685	15.489418895569509	-12701.358667889785	37912.12420083419	190439.92589063421	38320.72546708992	1.7732943863048753	2.3182104096929925	14.466875578459888	2.8488008941190452	8866.471931524378	11591.052048464957	72334.37789229944	13999.434583254624
r_n	0.0	0.0	0.0	0.0	-67.55824738351934	653.1763514076805	2320.1473969385397	406.8040513871123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r_t	-55.412819843703055	77.8291964248846	120.27474143961378	20.717194202000602	12081.729151472939	18716.936906834806	83050.91862531546	15895.34635466218	-445.8625308982792	505.45554970386956	4758.68437415387	907.6930957693785	-2229312.6544913966	2527277.748519348	23793421.870769355	4579827.798783143
SaO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ScO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sigma_coll	-10.417855679870652	18.331332056097928	67.57679701155264	12.703167625573926	74002.00421919249	77508.64432787347	635351.0574270252	126657.88318854438	471.7420857919085	483.2441604753427	4751.137562662728	913.118721218817	2358710.4289595424	2416220.8023767136	23755687.813313637	4632943.763217743
sigma_e0	2.83037636113291	3.516411547704449	27.259136742446763	5.173404045860081	-403.0229094205308	1683.5955842287856	9932.259605630592	1878.2902362614857	-0.10145564988394934	0.5863005972140507	3.1649472809206	0.6122949791632917	-507.2782494197446	2931.5029860702525	15824.73640460298	3079.7307943914784
sigma_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SvO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_max0	8.061208373570402	30.86007223964811	73.91047047105273	13.305870168470536	-10387.602117337228	14352.028940402532	102951.48203722383	20686.247169266295	0.1845490359607341	1.5793272680061898	8.597506851832033	1.7195136182954236	922.7451798036705	7896.636340030947	42987.53425916015	8508.540912698938
T_maxn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_o	0.0005721850720895355	0.0008439681623263468	0.003014256221696811	0.0005605229403537167	-0.06065676676550652	0.09502362035683291	0.5081051831900223	0.09965343428621525	9.698384223451924e-06	2.2115142742607716e-05	5.2572089436409414e-05	9.656023571775312e-06	0.048491921116223934	0.11057571371384192	0.2628604471822495	0.04637074473219177
t_p	-0.0010225604785527797	0.0029932765137034413	0.00960950161951749	0.001814831480447669	0.0851656732918407	0.10136058365181796	0.17030289363315065	0.03246958718288081	3.858313809151314e-05	4.449890946125353e-05	5.570485886537536e-05	9.750871653125729e-06	0.19291569045737475	0.22249454730613508	0.27852429432659115	0.05008374124430206
t_u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
u_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
v_cn	13.683248085728142	23.882404225346335	64.56389946817757	11.934864383538335	-578.2568046889514	2372.089586632039	9904.064378718984	1863.4820361175816	-563.4751254547035	564.2460874632131	5637.0718954397735	1065.7733620404751	-2817375.6272735163	2821230.4373160643	28185359.47719887	5798752.508247608
v_on	-13.473748584299813	16.93559219481698	61.931341996467076	12.16613685906636	1661.4049395424945	2033.4673180163124	11820.393620326628	2274.067080213461	0.4243584301583111	0.48796005312639584	3.1060079079887504	0.5944622317360423	2121.7921507915553	2439.800265631979	15530.039539943753	3095.6531236473093
v_pn	-12.888429234378973	24.15145467504466	52.09810857812156	9.279130797141347	1773.6409504301137	5822.2345223726725	26941.2187477329	5128.390584531903	0.3059026121057616	1.781031253032772	8.7102096450205	1.669439301196648	1529.5130605288048	8905.156265163858	43551.0482251025	8404.720185819251
v_un	3.656276401892477	10.240980571184082	34.6262570008179	6.258224165194459	-6397.003833780598	6745.005998377418	57919.72297376583	11149.396570013401	-0.2884805938463359	0.5079812462081812	3.104145559398248	0.5880114345468368	-1442.4029692316753	2539.906231040901	15520.72779699124	3010.677184399448
Vol_mit	25.42443674896469	103.17223949503004	110.64769134939834	8.884944304994468	-460.80196722939786	460.8079890885378	1757.2247806845642	344.1302028581599	-21.336514273030893	21.37265547592507	205.97198252717644	41.94635281457048	-106682.5713651545	106863.27737962533	1029859.9126358819	202388.04301396076
XOa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOa_n	3.3476639204496337	3.3476639204496337	33.47663920449627	6.481927381624338	63.06837843960361	63.06837843960361	630.6837843960375	130.39655769468536	0.007591500389377903	0.007591500389377903	0.07591500389377895	0.01529681696145664	37.957501946889515	37.957501946889515	379.57501946889545	73.48265893999155
XOv_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xtot	-7.146901042703259	15.283993684152797	43.50116165275451	7.790905837499005	8742.297468530494	16967.43818150081	116784.82045604175	23311.600466582477	-0.018914899004273348	0.10839489786089379	0.49827343294792953	0.09400379374282937	-94.57449502136643	541.9744893044682	2491.3671647396473	480.7775307309836
Xtot_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vmca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBF	3.3476639204496337	3.3476639204496337	33.47663920449627	6.449746206797714	63.06837843960361	63.06837843960361	630.6837843960375	119.24085168808995	0.007591500389377903	0.007591500389377903	0.07591500389377895	0.015017171126103448	37.957501946889515	37.957501946889515	379.57501946889545	70.57270713629988
TOI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
