Parameter	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf	Vmca_mu	Vmca_mu_star	Vmca_sigma	Vmca_mu_star_conf
cytox_tot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cytox_tot_tis	250435.51403081988	254039.40289189457	2520193.5811806745	490530.3771352839	-1.5843038934054265	99.68982797453265	186.3850813992761	31.54922907208828	251425.336924394	252886.4473150611	2520071.804025973	489907.6323016894	-494.1192948403569	547.8167066114318	5135.633682207103	970.6733768049103	-494.119294840356	547.816706611431	5135.633682207095	976.5295496702928
D_O2	3226254.0860751416	3238206.071073517	32305935.147402458	5917970.976430964	2.266578889238842	73.29650811746403	187.52429931042082	32.48061298324865	3231621.4585413546	3232952.241643203	32305360.198686846	6353211.627900424	-2684.8195225508393	2750.62342306092	23700.463941506947	4508.129476993904	-2684.8195225508352	2750.6234230609157	23700.463941506914	4413.241982080305
Dp3_corr	-3.640498117603086	8.627615581981605	21.350779430284046	3.8498467670863032	-4.011119208721262	8.87953093809932	21.587569737920155	3.927980941131827	0.42350029938289446	0.5816280805661298	1.633875759708207	0.30768580148616476	-0.026439604132301123	0.05823061059949382	0.18812906013743005	0.03539175359499678	-0.026439604132396596	0.05823061059958809	0.18812906013741668	0.035275359387573105
Dp_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dp_CV0	-1557462.7149820367	2120286.121080066	18628862.72278702	3610413.000090329	-20.60102889094346	61.08160073347504	195.41528741877335	34.66133047104924	-1557389.9172639507	2120164.351116933	18628868.858432062	3551660.0250255396	-26.098344597611526	30.976514610350083	252.4874398246142	49.93464333193832	-26.098344597611487	30.97651461035002	252.4874398246138	49.31348394240744
Dp_n	1290.6802458861994	1665.102265162278	11247.982157010862	2094.6271718604953	-6.155729588478538	93.88745150065351	207.03157461655215	34.62065476791366	1236.8394707933746	1245.5459772666557	11159.490300384701	2170.3567230046847	29.99825234065158	209.58217712644654	1375.3853156836142	268.6491366526005	29.99825234065157	209.58217712644628	1375.3853156836124	263.037224196089
DpH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dpsi_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_2	-36.40512269652292	75.54142583100246	408.3086374270985	77.3746646975056	-8.803933473011961	29.412364060086393	101.55098730721207	18.84730365636877	-31.84579191741401	46.55943377722708	392.3043746568312	72.12595472537639	2.1223013469514775	2.2464734685770256	15.021178072163346	2.8965052039907855	2.1223013469514753	2.2464734685770233	15.021178072163321	3.0133683499740007
E_a30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_c0	13.165261379043018	25.945572442633342	99.55815606960498	19.536908050309957	9.50425113303989	21.54787732555333	77.55075120325995	14.794069801139832	1.2008126298455892	4.10694353196351	17.48370656198364	3.306662012539539	1.230098808078988	2.00299133821624	10.822949802780432	2.116517561416147	1.2300988080789614	2.0029913382162223	10.822949802780421	2.052342179008345
E_N0	1841831.7199014104	1841896.148614856	18388414.808879443	3552086.2060885383	-12.650527617208105	43.56636627978871	138.2330016702551	25.74920887418851	1838718.4200366908	1839024.1173978224	18388706.050652456	3641406.523275454	1562.97519616815	1564.986037241938	15380.14461200001	3012.2032309821693	1562.9751961681477	1564.9860372419355	15380.144611999987	2949.4978552130488
f_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_0	-7482155.458466139	7484881.339057491	74820171.22118539	14986068.105723841	-1.6110488075196951	52.09667365301174	157.4675346948614	29.161412744274383	-7481180.987524737	7483707.86784311	74820260.10492459	14178863.970628228	-486.42994629712746	581.9331067209226	5260.283334366045	993.1225940531332	-486.4299462971269	581.933106720922	5260.283334366039	1086.4884434060734
H_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J_O2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k1_n	134.61828059358808	139.6936963418062	853.1739821161552	171.14421833410358	58.94510913027287	64.37624161220467	160.63900983682947	30.43784903281234	6.034645964292963	6.367573765804734	42.67028017382531	8.461205088728553	34.819262749511175	34.94569963385218	339.53608692663784	64.06814545022475	34.81926274951111	34.94569963385212	339.5360869266373	65.26068134944681
k2_n	9985.710903451418	10248.743827131675	101184.24127643992	20039.840270563538	-23.033482369911194	24.6128908862104	158.70026304949903	32.291481881977795	10080.25855053262	10154.765567368167	101171.752712593	19122.8516659603	-35.75708235567175	35.83087839157348	318.80948893270727	63.55637566202427	-35.75708235567151	35.83087839157326	318.80948893270676	60.013433246479636
k3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k30	2853769.1288580326	2853782.1675253613	25842156.395523924	5200900.541295046	-2.560553836607341	5.2444876188832215	11.699657500581772	2.059310676119771	2853776.0887987697	2853779.1866688197	25842155.69369529	4848978.393047142	-2.199693450202013	2.267280548694928	17.068359720712238	3.3250273375856465	-2.199693450201859	2.267280548695076	17.06835972071224	3.202117378244527
K_G	-17169627.42733469	17171833.767136816	171706965.41172108	32388364.57979745	-1.3988499538870842	54.037328378388544	153.99103076381567	28.600359346885547	-17169669.19417833	17171717.922580108	171706961.1906841	33456496.39457885	21.58284679606666	43.37464129408944	140.5719588677126	26.21827774436013	21.582846796066637	43.37464129408938	140.57195886771245	26.2437262567536
k_lk2	5668046.070850261	5668275.7888331385	56681525.57442765	10877554.73048885	-20.395254411011734	37.69808688324528	130.63904763572273	24.66534705769821	5668154.369069767	5668163.042684832	56681568.09687357	10825514.045688625	-43.95148254782317	44.498743724182916	398.80676985684994	79.97119366818423	-43.95148254782312	44.49874372418286	398.80676985684954	82.23091944197006
K_sigma	-15748.864433619774	16129.101407563852	123332.63342458586	23120.507848371974	14.883009315126301	69.94516456034057	192.71654502194986	35.03232993726213	-3617.7800196832513	4110.045064692854	30379.94612460331	5791.379614829545	-6072.983711625828	6226.974661733268	61153.58038535519	11629.232376895043	-6072.983711625819	6226.974661733258	61153.5803853551	11662.628501204259
k_aut	-1425.5910494033194	2980.7986080017668	22321.07236601571	4335.5971702727375	-8.37735568278499	40.624557923768464	136.62755512537152	25.884614957544695	9.396457440227438	29.114905393203966	164.17365421517437	31.078454819949478	-713.3050755803812	1463.1421678090192	11164.734688711957	2174.5507855781557	-713.3050755803805	1463.1421678090173	11164.734688711944	2176.1480700582674
k_unc	218.06329701066937	233.55686866372827	1787.384298154955	364.37322024114917	15.605961966307994	29.919323806403682	198.7517531248454	39.62596528691072	3.573791329197284	5.344617090510057	40.638940942023936	7.813681800959572	99.44177185758204	100.02415930904831	870.445330099481	171.8705370145421	99.4417718575819	100.02415930904817	870.4453300994797	176.3191227104524
kCV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq1_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CV0	4.332502278325439	9.0356878132938	57.45897103456642	11.192604660311348	6.931203020617838	7.202375328026469	45.79330455520216	8.606936413900751	-6.184776629857274	6.97174076233195	53.016325191842306	10.797104975642515	1.7930379437796764	1.8679001258566554	18.138020055904374	3.460120359862629	1.7930379437796515	1.8679001258566326	18.13802005590434	3.6140258537634735
L_CVfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVmax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVn	-3640242.882083335	3640266.4468884524	36402499.163915694	7290099.671363453	3.90407165826119	13.379308737698066	53.15515624916644	9.956902947883808	-3640248.342066073	3640252.287418299	36402498.612257905	7311094.890456727	0.7779555401205128	1.0133183023817558	6.636262706396172	1.2736273755411525	0.7779555401204692	1.0133183023817984	6.636262706396168	1.3144433435480192
L_lk0	3747.612384446622	3787.67205031588	37572.935698974296	7318.715616542148	11.727074324236382	35.853650103783096	179.37239071456244	33.92771913347404	0.10272359654227504	1.8152308903525698	8.24105236154655	1.5702696832844898	1867.8912932629228	1875.1008981894902	18713.74181882596	3806.4908203331547	1867.8912932629203	1875.1008981894877	18713.741818825936	3677.609892144566
L_lkfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_lkn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mu_max	3968.692438776273	4033.11694260106	37609.527848899364	7691.906405565	21.115582023493793	56.14295406996299	182.93491462814842	35.70573573487944	4.6727934908391715	14.173552591684356	44.59733341282034	8.181923166837423	1971.4520316309715	1984.0976036246325	18731.12341770267	3653.733002122674	1971.4520316309688	1984.0976036246295	18731.12341770264	3722.5622057034984
n_h	-1728.292557565484	2440.4080495709245	20598.81841645759	3813.4349179222436	-11.341188966046321	73.54331203046262	235.43538188360134	44.40901693598902	110.67147480596608	117.96118035122306	791.5100364182285	152.30661109511624	-913.8114217027027	1125.724744804463	10212.731888921468	2010.4204434501814	-913.8114217027013	1125.7247448044614	10212.731888921455	1890.8559101056806
n_m	36193.78095458914	57344.8045045921	448199.12907527544	84845.16506008123	18.954078721811076	49.76138535555602	144.6133056177382	26.85261624538561	38427.500259597546	50652.70268007988	445375.7464170012	84362.77802108001	-1126.3366918651143	3325.276596594221	24155.60448016412	4628.256085646616	-1126.3366918651122	3325.2765965942167	24155.60448016409	4406.981536438126
NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHn	-50.26732811864398	100.54261835557264	522.9414388645166	100.84214469835175	-24.281575345738638	62.840844412375674	221.4574301021461	41.03006522858308	0.08638131506406406	10.172683890403178	56.00224662265483	10.735942028962269	-13.036067043997951	14.481449989575744	135.30501448284244	26.676710928339745	-13.03606704399793	14.481449989575724	135.30501448284227	26.853578166220085
NADNADHrat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADNADHratn	8463.376242812168	8594.923342859389	80731.17358823532	15652.428554448157	6.401418719423914	60.88276031602248	173.53779534001845	33.471756046680646	0.46695418993094084	4.2585256113264185	12.968400127096539	2.4072642060089002	4228.253934951409	4266.5386944253205	40293.02915573908	7699.20421585995	4228.253934951404	4266.538694425314	40293.02915573902	7805.382730328189
NADpool	3886.9526376177805	3911.4346478163775	38727.49285938068	7509.160696868343	13.143231870498937	38.84677297374665	66.23971752305961	10.486537073013332	-7.634720302470753	9.081554580752691	80.86218139661332	15.404186592276108	1940.7220630248758	1940.9697012850252	19404.807192443142	3880.3501738900245	1940.7220630248733	1940.9697012850227	19404.807192443117	3849.8128957226445
O2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O2c_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_ic	12380.378996073112	14016.838787518489	117815.23736819536	23809.386881300692	14.674323611046328	21.62685749202912	76.72830161620784	14.306396020423623	31.545698660387096	1116.450359443286	7596.6250972887765	1460.9073599852682	6167.079486900844	6956.515498379919	61398.45908700617	11187.810791961543	6167.079486900833	6956.515498379909	61398.45908700608	11590.14779498072
P_icn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_tot	986.4438948707958	1113.3494392312302	9205.505607881958	1706.8733857842494	-32.51807030305884	73.80239957723803	161.78193501123093	28.096826204885808	1015.5821837348037	1033.4519152533303	9126.638703077462	1807.4972000962061	1.6898907195250485	3.995625998216669	15.995130454869237	3.0156559790781654	1.689890719525212	3.995625998216833	15.995130454869203	3.045548894417985
p_totNADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_v	-522164.15129655367	523084.2822671793	5226189.445488551	1016556.8420151424	2.766889660223078	13.774373074443824	88.1982491416611	16.568474784316976	-522333.0538782341	522906.5780859472	5226172.156503231	985020.0052708705	83.06784600961925	83.40462074536944	707.5911477233155	135.2947227316391	83.06784600961913	83.40462074536934	707.5911477233146	139.98457362991843
P_vn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pa_CO2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_o	429578.61401201325	433118.86598038534	4243506.8694605045	834871.9368687413	-28.43181374238062	63.82077210606995	213.45352763276173	40.08764786584161	424096.01687562483	425679.190132122	4243802.420451595	846968.6920464791	2755.514475065412	3765.6322981090534	26806.88319345801	5137.6233741495	2755.514475065408	3765.6322981090484	26806.88319345797	5214.070096130206
pH_on	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phi	-81.57651347235442	223.431829498252	778.2757976003492	140.90752677643553	1.397196919796194	29.643791804492274	58.23604862676916	9.833103565119766	-84.71272448212045	102.72264889583631	512.103321032334	96.31125178018128	0.8695070449848907	50.2741151499253	277.8064112919909	53.06407638567494	0.8695070449849017	50.27411514992523	277.80641129199057	52.562049713026944
r_0	-3337.8141024262814	12037.207971473488	61860.16094823875	11465.646716179408	-93.2300844542053	184.94346352515913	371.7513688913057	63.45226727651178	-701.4551664684232	4000.601316337242	25262.470348917177	5105.505749816941	-1271.564425751828	3941.769502963372	28256.016322762636	5417.79512236116	-1271.5644257518259	3941.7695029633674	28256.016322762596	5316.3250901315005
R_autc	-249078.67165490237	255866.6425738034	2520490.3102300637	478260.74250760814	-15.568840946223034	24.676204169713024	111.37624795151963	20.896865720142184	-251997.27364302884	252517.20618130348	2520006.2316301446	502180.1871067192	1467.0854145363417	1666.3166043663566	15427.391873036078	2996.4968534845325	1467.0854145363396	1666.316604366354	15427.391873036056	3034.1478952423336
R_auto	18192592.799962007	19825053.723069992	190295880.62096402	37080309.46290438	-2.8769229562797096	31.05019202125806	106.3072439541245	19.970857956547572	18283978.71699477	19732599.616982345	190284754.53856897	37043153.39611006	-45691.520054901725	46218.77774982703	459571.8255802511	91306.67528057622	-45691.52005490168	46218.777749826986	459571.82558025065	92244.48437475435
R_autp	139606.40351676554	140092.1654348244	1397442.490969329	260245.29673898607	-13.139206122041976	29.504641384586012	124.04391922699715	22.840407603107604	139797.04728648116	139874.53560509084	1397422.4433874816	267841.53626500076	-88.75228179681712	95.7305814295846	629.5567175614945	123.9086485150056	-88.75228179681699	95.73058142958449	629.5567175614938	127.96435288979761
R_autu	216.4276020033359	309.47617720185104	2473.7033508176664	493.0379686436803	9.081514334485952	12.809642000706688	93.87987310207997	17.074159327207905	-18.76136950284771	25.992671158279045	208.0809922406024	38.653973273337265	113.05372858584917	136.02768502635	1230.1806071173557	249.1600563292544	113.0537285858492	136.02768502634999	1230.1806071173557	244.0907621528914
r_CV	-0.7330260417127968	1.4004860607620504	4.741372204930492	0.8854428681052867	-0.6903636534242363	1.2422872434881311	4.154738066274864	0.7274116690257665	-0.06774008099161785	0.18006177896430117	0.6268096542528664	0.1190529711982555	0.012538846351572675	0.04919068480630125	0.15135062281408346	0.02815172078782724	0.012538846351577995	0.04919068480630601	0.1513506228140836	0.028345724082480976
r_m	1848.441746799051	4638.7772462082185	24350.212370105368	4737.567771011373	2.1914449588261844	100.39601083099596	246.04539694996652	44.76942971778866	-734.1638319643379	1971.4903447556746	10906.229703045292	2148.5219035804184	1290.2070669022823	1342.2990586607486	10855.228062108212	2074.426550390622	1290.2070669022805	1342.299058660747	10855.228062108197	2105.4333183335757
r_n	9.560243228721774	11.40184255492371	54.66538407490086	10.251700341523332	4.401987440023192	4.4019875058587665	44.01987473273489	8.696549160811209	4.3044631957233745	6.146062450399761	12.09767406467096	2.2383415405804694	0.4268962964876129	0.4268962993553426	4.268962979244725	0.8312243642547769	0.4268962964876121	0.42689629935534185	4.268962979244718	0.803770816892363
r_t	-1897.8904022118084	6354.258348120306	39025.40576158671	7449.731864827309	8.384096967965684	139.85355527008875	263.4965539126521	43.15561440694573	-1959.4505628870645	5862.223388101315	38957.04535858571	7375.4950119125015	26.588031853645262	204.61081619699542	1122.318976066858	211.95558755831507	26.588031853645205	204.61081619699516	1122.3189760668565	222.5104113051237
SaO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ScO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sigma_coll	-3233564.7403428	3236457.6722829705	32301759.583666146	6572997.313548298	4.08027036336549	33.880932499463654	109.79954447055083	20.09014030417413	-3229179.0580413262	3232024.6089742314	32302179.0465971	5999096.138304953	-2194.8812859192067	2235.569754237741	19488.13094503095	3858.7251847062976	-2194.8812859192035	2235.569754237738	19488.130945030916	3701.6594217072807
sigma_e0	-370.0661130592454	538.2098954406529	2784.0437464493725	523.6341683123396	2.217520721471332	34.46322561286946	144.54423385380284	26.94420374098367	-7.0995101520528285	145.0292895484363	866.2254538380807	164.0714021001733	-182.5920618143323	240.2984955694953	1638.360632886038	319.9657466249008	-182.59206181433208	240.298495569495	1638.360632886036	311.7281862502829
sigma_en	-2.5956732163462988	2.5956732163462988	25.956732163463062	5.167359165755139	-0.3639404574189775	0.3639404574189775	3.639404574189773	0.6992481081121446	-0.7710558336940367	0.7710558336940367	7.710558336940393	1.4791319434047672	-0.7303384626166428	0.7303384626166428	7.303384626166424	1.338412234891751	-0.7303384626166418	0.7303384626166418	7.303384626166413	1.3894219978621167
SvO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_en	7.488518083745948	7.488518083745948	74.88518083745971	14.566589993750346	6.911969899525949	6.911969899525949	69.11969899525931	13.376188942457501	0.2866863005947469	0.2866863005947469	2.866863005947464	0.5346290636200686	0.14493094181262603	0.14493094181262603	1.4493094181262633	0.26922379666331975	0.14493094181262584	0.14493094181262584	1.4493094181262616	0.28659568158959486
T_max0	773.6636468836224	1815.2301985049698	12316.85133061307	2287.4423335766405	50.21900828139687	92.12842519592276	254.97522797168494	46.903349749618876	-245.9403511335189	269.94793077445394	1310.836867173112	251.91749456435107	484.6924948678724	733.6037365610138	6083.651944458762	1143.8429285492348	484.6924948678719	733.603736561013	6083.651944458755	1142.2854431690862
T_maxn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_o	-2.2544644275733354	19.214745645353076	109.06108866458943	21.450618683028374	2.318918276603499	8.973966409894532	65.63270022429003	12.886187303097373	-5.121047218583222	7.298407225004633	41.97027095086293	8.067221480081969	0.2738322572037187	1.4714953476899009	10.410695833357142	2.068196052315552	0.273832257203386	1.4714953476895425	10.410695833357124	2.0001406318634833
