Parameter	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf
Keq1_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CV0	0.05549871536105616	0.12256942340970958	0.6980171656281208	0.1378197539882781	0.024987703858209923	0.08420823665565919	0.4278578395726531	0.08146540372100426	0.008942003196265003	0.036259354792741325	0.22927791956338248	0.043486119129150964	0.02156900830658127	0.025697136216258225	0.2287670957122101	0.04470801476245874
L_CVfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVmax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVn	0.7303490392315666	1.7635714777369933	7.203549559239222	1.317769286641564	0.21616154016679506	1.0525978619310348	4.810900293118587	0.9402783854084511	0.5001635322715279	0.682007313472837	5.070013659793942	1.02221032240118	0.014023966793244316	0.0746167997816107	0.26975199100656205	0.05069694005787633
L_lk0	-0.8203804609736849	3.030016471396503	17.476964329378212	3.3407834051727185	-1.7291262574565527	1.8751718571475542	13.862467906792258	2.594577770180053	0.919694555638916	1.125177002152973	9.661418350257795	1.8426854865470157	-0.010948759156047684	0.03866912233996983	0.2494227621117791	0.047045616952322726
L_lkfrac	-0.7009416059378385	0.7009416059378385	7.009416059378387	1.4161292379157302	-0.6582522606817988	0.6582522606817988	6.582522606817989	1.3283140459913756	-0.01985010920163472	0.01985010920163472	0.19850109201634716	0.03986881971827021	-0.022839236054405077	0.022839236054405077	0.2283923605440508	0.044469613348612685
L_lkn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mu_max	293.0572105283365	299.5762914417606	2912.3065362554285	563.778488602232	3.7665440428215975	5.179347622967893	27.41329000989554	5.482806898024131	291.14880789056497	291.9512400882744	2911.6508666185528	541.755708251077	-1.858141405050167	2.6419362562557236	12.960418400877966	2.555103168338388
n_h	1.2911445104823664	3.6094454453013314	17.364680613357674	3.22437199320399	1.0492691349455254	2.9409700692567653	15.891668379155908	3.119494924664298	0.06010775167149414	0.5563013647474776	2.4935296455018916	0.4639711400958619	0.18176762386534648	0.27194216732753346	0.7509229412140275	0.14557419089420687
n_m	-0.4083747399683808	2.582787627921175	6.654089825791191	1.2127399564645767	-0.5108911766828086	1.512014592590932	5.603812336383903	1.035213683469967	0.12647788633530624	0.49465751541439845	1.2958382079202608	0.23478254423748143	-0.023961449620878855	0.892465787482494	2.9377428376575017	0.5676585279026359
NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHn	0.10502923740820312	1.2907083292661699	4.422926724701439	0.8697154049169239	0.26889376723312597	1.1249649889288114	3.3473536846546112	0.5962650212314116	-0.11824217836163266	0.18831460050530657	1.159024469950525	0.2247255142534192	-0.045622351463289974	0.047854452027242235	0.33160995918628305	0.06715924135451885
NADNADHrat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADNADHratn	3.3309384470233874	4.04008597799455	29.163087726965685	5.922556139827395	2.8727394340237478	3.4342318793623936	23.77937453149399	4.6420894329379845	-0.02637291904891925	0.10928797297581591	0.34980496101562636	0.06581402426645686	0.4845719320485585	0.5846841579788857	5.292288544744262	1.000424692822033
NADpool	1.904547648661812	3.253535578426086	24.012481630231335	4.699379082969995	1.7170171595594368	3.0816104033485727	23.050087349346796	4.541053283070258	0.13134537384729614	0.1949643825132856	0.8127803526923896	0.15223488633835375	0.05618511525507967	0.06337171642770668	0.2932886069277217	0.057790574727728326
O2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O2c_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_an	0.08192688737836828	0.08192688737836828	0.8192688737836821	0.15488912908387015	0.018687341181285348	0.018687341181285348	0.18687341181285363	0.037033489054248775	0.05267550258998493	0.05267550258998493	0.526755025899849	0.09870364850002393	0.010564043607097997	0.010564043607097997	0.10564043607097988	0.02037529760215352
p_C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_ic	-1.2404929028993203	2.236887526479506	10.253124107322565	1.9653959822019829	-0.7326844497833261	1.1495677429571147	6.767808589336273	1.2990706119214654	-0.14277757143710135	0.6473977299848701	3.06423846515259	0.5753715859745346	-0.365030881678893	0.5349856073651591	2.5149098541736454	0.47942896591757866
P_icn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_tot	6.489411864780857	8.842118288139307	33.54759986596885	6.665005785283179	5.1423732518628595	7.229986594729887	31.90120833179135	5.916279931043821	0.7662251085663899	1.3664106796570699	4.3462246847708865	0.810413688196264	0.5808135043516099	0.6888072149023928	2.876071147515505	0.5654614778144685
p_totNADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_v	0.11730224329879363	3.381284812905362	18.54712097490315	3.5283782682675064	-1.3097897457075474	1.4703475099112322	13.618073602390506	2.6224775498648594	0.05695296827698882	0.21069958686173923	0.8618075312250849	0.16415452053938495	1.3701390207293513	1.7205587433911216	11.806261671138026	2.3754010533937366
P_vn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pa_CO2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_o	1.364422066423606	21.312702025536797	93.6858899806741	17.640225117137373	-4.41797922311334	9.632150286485835	45.21335007424509	8.646588332761228	0.22832151703525683	2.4013681970375216	10.39110149639154	1.939237956497229	5.554079772501682	9.622489346404127	73.9327740406545	14.628394740267849
pH_on	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phi	-7.063350789053167	10.865778446518652	60.86979514974121	12.255140387052954	0.5774590377072893	4.4855582683233735	17.020375783367054	3.0580935632098583	-7.568175813211351	9.336931946553012	74.07641637219	13.715851665033567	-0.07263401354076814	0.6987060018213742	1.9713686013545488	0.35784894849720683
r_0	-0.82805186425095	8.936758071121385	20.44287629368377	3.523572539359524	-3.1807438841791464	4.392452069999525	12.25747772276503	2.303843876527563	-0.4684741068525198	2.071861434778191	4.668462662880944	0.8397274508063625	2.821166126780716	3.5388489984119893	14.053249579580068	2.737777243453955
R_autc	228.88234340237253	231.30460583877394	2253.356599563576	427.52303035230517	0.22356876639875206	1.1460652028353981	5.374113468945558	1.0170083735538413	0.07940751519172498	0.7307687269707235	2.676694232076147	0.5101363261573842	228.57936712078208	229.53972941005367	2253.3519322528946	446.67845846505327
R_auto	1936.5016193238512	1946.8645746148788	19410.060576431755	3728.3144992138104	-2.8044539996222904	3.627446932418565	21.543187766150336	4.320282591765075	-0.3920080590434118	0.6799781490000094	3.4308936334370457	0.6758602940359639	1939.6980813825169	1942.6824125753606	19409.72083655397	3703.5312978404254
R_autp	-23.470700715158213	31.634353059121555	262.36583309355234	50.568911896071455	0.24685889376268275	2.77816535820076	12.069179773567303	2.168182761510608	0.37624837438633085	0.7301438614206262	1.8601551766825601	0.3443311914720868	-24.093807983307205	28.434273857582408	261.5746186448015	50.61586680068469
R_autu	-289.0325532046932	293.56690283753755	2912.4266406046904	577.0213959605238	-0.042718983101849115	0.14105489717240058	0.3887266701780318	0.0703755627803266	-291.1622292762979	291.21657752250854	2911.6484062753734	565.2116077914491	2.1723950547066484	2.2509596303329253	21.990606544863294	4.244513069870304
r_CV	0.44469691033220393	2.435664978986696	17.045294049901432	3.320520484362156	-0.6377028178696498	0.7434685059923701	6.5114587835579565	1.240057529954084	-0.256660372436426	0.3201127061450343	2.8268815700273424	0.5603598210372922	1.3390601006382803	1.386458912968588	13.62688306116024	2.7628759969761747
r_m	227329.72973587338	227357.11273889654	2273368.500619464	463269.8342292775	0.6475316271302549	6.0961790109415865	23.092623335924536	4.321647979622299	-0.17706067409776283	1.409699460683554	3.266539509151794	0.5612278227495815	227329.25926492026	227349.9195033665	2273367.642356023	443487.59277972527
r_n	0.28867462330499366	0.3779015502729759	0.7756775091256737	0.14393134215499226	0.0	0.0	0.0	0.0	0.2886746233049935	0.37790155027297573	0.7756775091256732	0.13636914243957207	0.0	0.0	0.0	0.0
r_t	-2436.12175133006	2545.8439954994665	24811.622750540253	4892.946317705375	-1.3112782164375714	10.533900812315142	31.467319807094423	5.920777722777577	0.4974779466547152	3.678987839625243	8.528454525515071	1.5199837013485296	-2435.307951060275	2533.547063957069	24811.513482260078	4825.827310793339
SaO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ScO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sigma_coll	31.064201100707137	46.392860440176676	311.50538810881335	62.39590450544551	-0.7548628392648813	2.742486580559076	11.890294983987648	2.259936435237231	0.21612680454257405	1.1283384180782527	5.289243123342139	0.9383910318195682	31.602937135429446	42.731211091316965	310.78107896947444	60.74216988155148
sigma_e0	142.2843401959811	143.86646571578987	1427.1732608738898	266.151657884289	-0.058585574074165245	0.5572681576597559	1.8342600846575727	0.34066337058055435	0.011546956909202084	0.1868836702821765	0.5148173057341009	0.09041603510392497	142.33137881314613	143.22809905937456	1427.1664529794405	281.58474575154554
sigma_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SvO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_max0	25.19871518492026	33.008125960532354	250.9173559963047	51.180614292925014	0.5108963713085567	5.389279482910984	17.420073656424847	3.222956228451507	25.500654100352957	26.542432970908827	249.50263393509582	49.1445796982073	-0.8128352867412595	1.7392165152766026	10.456641901161486	2.1150166698853
T_maxn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_o	-3.8268460275115546	3.850494647093898	35.98556591326126	6.888007000080877	-0.9914709897945767	1.0018300240341595	9.965595108270644	1.9660949734698678	-0.5432566195990348	0.5552800266805472	3.8866194658131947	0.7269600965869004	-2.292118418117943	2.295138302781089	22.924201102311848	4.5463705044987766
t_p	0.09963522555495848	0.12809950044316387	0.836474958421683	0.16718797358951337	0.02321829155746351	0.03164801437385641	0.19262587402957845	0.037253511380479186	0.05156820092248295	0.06596846693791475	0.5293324678422758	0.1040181108877338	0.02484873307501219	0.04090905660003987	0.21722636087579256	0.042518321046880546
t_u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
u_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
v_cn	-4741222181.98812	4741222264.403302	47412222098.44219	9175797699.180668	0.6456353852954478	5.099759732033615	15.880738632317051	2.916604103679536	28.403784346885985	34.99811736874779	304.7099887978338	59.34298417469404	-4741222211.0375395	4741222226.304882	47412222095.495735	9530314142.730762
v_on	-47.49439748749504	1034.8799213656096	7153.004820610735	1390.7170754726565	-0.08470307899610463	2.4946422955285934	10.258879060476788	1.9297295443403224	-1.1104408548641702	1.7576241555100864	10.014221261403813	1.8254114591724628	-46.29925355363448	1032.799824349223	7152.773020827163	1311.6604850172357
v_pn	23.404564847029416	53.9766127897997	349.3150052309347	65.69051926533912	-0.9994763931468085	6.342974580441921	21.401372507637156	3.9972209781826082	-1.5069928453082042	2.3583913409386543	6.7676072697956835	1.2882596771375063	25.91103408548443	45.82416821717898	347.95956514397653	65.26498631375512
v_un	-4741222497.124698	4741222503.998719	47412222066.48077	9187659681.014389	0.6642583527207837	1.2658013028680593	7.1432988257387855	1.3237502119683808	-290.3970602285104	292.43640718031264	2905.7022510797838	543.1722858008774	-4741222207.391895	4741222216.886635	47412222095.79277	9183599152.348574
Vol_mit	-7.964622385840425	10.7722408859738	51.90120860366293	10.205628952742957	-6.32811313148069	8.392977311472581	42.41309726121788	7.923041868153115	-0.9775013226981093	1.6455131755478474	8.094852742145738	1.4854200409040446	-0.6590079316616233	0.8331251939731154	4.037739187513124	0.7458543173575672
XOa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOa_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOv_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xtot	14.436524184593427	19.083749914419204	97.1206835154515	18.80219357032756	3.8622425353204926	7.339134443936703	30.522521216874626	5.857185724714632	1.5869835881096896	2.8178007502359517	13.597246205261495	2.6616337626603968	8.987298061163244	9.417532018338369	75.38543703178044	14.756766689973182
Xtot_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
