Parameter	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf	Vmca_mu	Vmca_mu_star	Vmca_sigma	Vmca_mu_star_conf
CBFn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ck2	4.565387533741498	4.831763724385229	44.96976806233101	9.522361719241841	3.02230089205785	3.3057268451930137	29.721140484512887	5.489275112040958	0.34516077619486674	0.4128910563123514	3.147738433237166	0.621294489959627	0.5989629327443773	0.6172799256109056	6.060494619612473	1.1892939442202304	0.5989629327443765	0.6172799256109048	6.060494619612463	1.1875728150768603
CMRO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CVinh	4.7739491610421165	11.258915092235922	18.378559683331236	2.9378673341107358	3.8858387407570927	11.054297245426396	18.711588544028277	3.1258572123264954	1.090090716572192	1.9926622479345055	2.6226685644599956	0.3658757178792903	-0.1009901481435857	0.2951446914508358	0.5792830717625396	0.09828522238606932	-0.10099014814358691	0.2951446914508363	0.5792830717625371	0.10171167557821208
cytox_tot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cytox_tot_tis	32.94090681976785	86.59038404082601	109.61931556966292	15.054888715131174	33.2475665782152	85.12232765091771	104.54072837948723	13.2230567952441	0.48617484601059613	1.6791178254154349	3.722683476718869	0.6534855085938999	-0.3964173022289828	0.9618152930061984	5.920185715875185	1.1123093225547356	-0.3964173022289822	0.9618152930061966	5.920185715875178	1.1070439940106265
D_O2	-124.19281501301457	153.7420668469919	828.0607339649354	162.7493659835795	-11.88385150500006	29.07510727454363	58.448516468912565	10.403095408041535	-113.72004123762275	121.4827806488169	823.6517373980303	156.6199397589235	0.7055388648041497	2.9109597559090226	14.27362794665353	2.6418223113810098	0.7055388648041497	2.9109597559090186	14.273627946653509	2.784912954931779
Dp3_corr	0.19839799251870613	9.646913545721716	14.946625529539755	2.20396643418039	-0.16833667498545635	9.768801838317916	15.094768753875838	2.3311233347720832	0.3907984327299589	0.6001251479377876	0.8489409237989225	0.1406319400316192	-0.01203188261289441	0.06061069341239743	0.11373629388412293	0.01895245871793965	-0.01203188261289481	0.06061069341239836	0.11373629388412371	0.018843342880949188
Dp_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dp_CV0	8.796415587393493	15.162321550061408	110.55871929084086	21.72394458467731	6.590423523635884	12.486847904675745	86.75621273964776	17.06211666207738	0.8932880875363172	1.7622184526099371	10.551491476069282	2.0200312061817787	0.6563519881106593	0.7764945468855587	6.716092043050964	1.3382325483426782	0.6563519881106568	0.7764945468855562	6.716092043050954	1.2692112554506818
Dp_n	-23.087750888430023	83.61980438881429	219.76682200686923	39.96758582110589	2.2938595550009397	55.85797717346194	93.8250192157746	14.280362411102615	-23.764880284853657	26.55350926586758	171.03325854313897	33.919229179812625	-0.8083650792886564	2.3141986250014246	10.650038299061732	1.9541139742234268	-0.8083650792886564	2.31419862500142	10.650038299061718	1.9925975557654025
DpH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dpsi_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_2	-4.052779888851915	20.965738550737964	51.2255931856371	9.437580206475065	-3.3019432109201166	19.54981906166877	38.81175606768446	6.801078784976216	0.3676285193332265	1.2852836688019784	3.3956325135315226	0.6181950404879457	-0.5592325986325125	0.7064465096962654	5.7270823914434965	1.1037464672322896	-0.5592325986325112	0.7064465096962644	5.7270823914434885	1.0959470740336177
E_a30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_c0	-478.9347007096549	498.72920805034215	4720.736908816861	908.243748513127	-7.4782554978845	25.836211660493454	56.056249114236344	9.895577039713475	-468.5597002886258	471.422021631483	4694.400485061439	944.7495857077264	-1.448372461572333	1.519732437793248	9.944756625818725	2.019252863406419	-1.448372461572329	1.5197324377932446	9.94475662581871	1.8875495979011516
E_N0	6.848984183077155	41.392389097824726	97.4123143165827	16.79690039776541	3.3872282837695553	42.65608902459011	98.65410174162122	17.393829290659305	1.3832974878179638	3.8633855161577033	18.56988607546967	3.5764684406058365	1.039229205744818	1.1618113590122365	6.730823346301276	1.2991039104828752	1.0392292057448167	1.161811359012236	6.730823346301266	1.326720217751936
f_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_0	-238.05982111005042	413.28579217390245	3237.879680830855	631.3632545287085	-4.587515593709765	7.541971559236763	25.044644514385272	4.818070630183328	-230.36501783736617	402.5152659556354	3211.44468242088	630.1425180133576	-1.5536438394872427	2.236568252787246	8.922146341182057	1.7508508837622192	-1.5536438394872403	2.236568252787243	8.922146341182044	1.717228751041378
H_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J_O2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k1_n	15.079133784751281	36.88194826041541	50.50654352722824	7.349420507494856	14.482489839506595	36.727113591205885	50.66794318257375	7.304831681082278	0.4938095064027604	0.770192785675134	1.271218879207713	0.21661446653112817	0.05141721942095849	0.14595368272000353	0.6416586182417787	0.12554521031809637	0.051417219420959094	0.14595368272000334	0.6416586182417788	0.12307144759066263
k2_n	-9.93364184886771	10.765417005825126	71.23418928781939	13.839859089672402	-8.040070842714421	8.808750357684044	58.74550995762448	11.666377377726793	-0.6074869400398525	0.7675064478584795	4.7457777095709455	0.8967117637852868	-0.6430420330567054	0.6507646150785225	5.504251464478035	1.0902027267126462	-0.6430420330567058	0.6507646150785219	5.504251464478028	1.0763232988543605
k3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k30	-0.27539364455020326	3.872868150181597	5.450501832036436	0.7279454486380843	-0.4293739506290583	3.931776570833873	5.505882675947494	0.7460521264752522	0.15080886059764284	0.23998593515647862	0.29696598726772955	0.04425500464177528	0.0015857227406071172	0.03167694959101932	0.06293536859123898	0.010443083867929488	0.0015857227406077161	0.031676949591019084	0.06293536859123952	0.010376864958103624
K_G	23.234125135908336	89.9472392116931	289.25869529906595	52.59330836610996	-10.256001892148355	19.775445653852056	44.179631267968354	7.733802373661292	37.26281843177972	59.803147267227786	273.89895580831336	52.51718513809038	-1.886345701861513	8.186091121549794	18.875812101039557	3.457999097784267	-1.8863457018615102	8.18609112154978	18.875812101039525	3.2716474571754657
k_lk2	6.736612213710735	28.919524500985073	71.10040893895416	12.392345857771552	6.4763287151726665	25.9775346576961	55.39981814378758	9.752931075693555	1.5694018150352285	5.080805063698505	13.110630678679476	2.243994480424497	-0.6545591582485657	1.0621090221216791	6.360123703751052	1.2313211668585984	-0.654559158248566	1.0621090221216785	6.360123703751046	1.2257179374348919
K_sigma	-238.81736004868864	303.6013945046571	2415.864707931519	469.18567875695635	14.358569382045914	26.922959812201857	84.55297139665592	16.392322949034188	-233.90947063062907	245.00491226177346	2381.289289240344	474.27320609159455	-9.633229400052652	17.140730380929245	109.52450519927615	21.18652363995989	-9.63322940005264	17.140730380929217	109.52450519927604	21.764777988820416
k_aut	-72.46241308464735	549.520727936967	3181.1245858153466	610.5797640460406	-17.65661329988399	32.58169146866807	91.7669015083072	17.110399694682798	-56.66700240866424	524.7516337798577	3157.826598859548	598.7374178801714	0.9306013119503999	7.703039413911847	18.127987733138152	3.3129543941832384	0.9306013119503992	7.703039413911837	18.127987733138127	3.2505921817850334
k_unc	-1.404953436769561	8.196345509991637	42.83585797083877	8.12207218440144	0.16203786086795696	5.927793599871348	23.271513459231038	4.395024717487339	-0.6657112836219063	1.7733851098478934	11.375290540629152	2.1242806785966564	-0.45064000700780826	0.4855583924591974	4.322396200779971	0.8017338402347856	-0.45064000700780577	0.48555839245919635	4.3223962007799654	0.8809921044025498
kCV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq1_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CV0	-0.03163596568008752	0.40756706168634765	1.0986479878030715	0.20104206564682714	-0.030150498942263574	0.40272653282131915	1.0766928225590782	0.19112010543545688	0.0005410818314928417	0.05210337733247772	0.1050384370430827	0.018019448912721215	-0.0010132742846595587	0.010285594874299461	0.031876971857871465	0.0057921930381761725	-0.0010132742846593534	0.010285594874300162	0.03187697185787182	0.0059118281895561755
L_CVfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVmax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVn	4.198823654165063	12.253995406482447	18.851140538478703	2.923666889419443	3.054772449432633	11.805483015173023	19.000497460826512	2.9898651916413796	1.2596232935569638	2.206033681671005	3.0029727082947995	0.4669417682683864	-0.05778604441226583	0.2981962163703248	0.5930505743425908	0.09942012417607811	-0.05778604441226656	0.2981962163703256	0.5930505743425898	0.0980681565477133
L_lk0	1.3511639312167112	3.101756205434398	5.49327910590285	0.9407564980777602	1.0441534874862972	2.9607043255738628	5.5104230467027895	0.9465172444809857	0.3029980113983815	0.5897600116658397	0.9245163178138384	0.14757987038311554	0.002006216166025336	0.07099787813598629	0.14983022383599973	0.026172957496452876	0.0020062161660264564	0.0709978781359866	0.14983022383600011	0.02611011859268411
L_lkfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_lkn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mu_max	-34.34522165359113	44.403344836578796	301.93172683967504	59.20145167291739	-1.9829979538447118	9.539282331257661	51.725273112032994	10.565691773529156	-30.680184949053746	32.992829222403536	296.2149546806523	56.746571398127486	-0.8410193753463336	2.1731355781634836	6.965547300465693	1.271103713903888	-0.8410193753463322	2.1731355781634805	6.965547300465683	1.284832553923488
n_h	52.30304719799299	58.75706551493145	241.70080830937812	46.13915746699826	10.037435601360043	14.967271494418176	70.88918626667666	13.212446954679363	41.12832563697661	43.033144523269385	223.33164398809575	42.79466436447015	0.5686429798281731	1.7493573305609835	7.109094367811489	1.3396310411979944	0.5686429798281732	1.749357330560982	7.1090943678114815	1.350554824738156
n_m	257.159866760273	270.4319514161081	2200.198958338459	407.8271973700137	10.300150304003193	21.738525618715684	79.5943029309537	15.562562815489436	234.28384823045832	236.07619560668482	2157.2906898124647	403.4153206451249	6.287934112905788	7.886432761909827	32.52229320974525	6.107087019819225	6.287934112905779	7.886432761909817	32.52229320974521	6.6232500874470785
NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHn	-19.545283913285253	40.385923932056386	56.42857789243175	8.503194389413228	-18.977752606936292	39.95035397288572	56.13652103408974	8.774236175364654	-0.4563477743079754	0.848073143099196	1.2556908054864775	0.20903432155056356	-0.05559176602047877	0.16956025699199678	0.6457192544853678	0.1210258266375849	-0.055591766020478633	0.16956025699199515	0.6457192544853657	0.12021704247888532
NADNADHrat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADNADHratn	-236.72431381641115	256.26196246222867	2173.8889346259825	431.3318979321192	-19.32717589143414	38.991532750689814	47.23361230982378	6.430149777717984	-215.78817467772774	216.14262424604468	2153.446677024886	408.6329723884191	-0.8044816236246396	0.9003530258317576	7.800683407242733	1.515421338598941	-0.8044816236246384	0.9003530258317558	7.800683407242722	1.5975227002450343
NADpool	17.9819693292286	44.344977002904805	67.11584667650222	10.44062867246209	14.893179053716175	41.73881789881918	56.4181316246383	7.85451446260913	1.1529311779892044	1.4352559463583585	5.620024241446103	1.1079085940141526	0.9679295487616192	1.1032977460426432	8.739576746029032	1.639874482226173	0.9679295487616162	1.103297746042641	8.73957674602902	1.7371293206239482
O2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O2c_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_ic	-223.94898522750307	265.37592516166836	1531.5320584660424	295.6983032384671	9.17761868015764	19.463980878124865	83.36357400465106	15.50684769785073	-230.3723875255591	234.20488427118707	1524.69279861603	294.6666593656773	-1.3771081910507814	6.476393137285494	27.294487599596156	5.1082640023283075	-1.3771081910507796	6.476393137285487	27.294487599596124	5.02822522090508
P_icn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_tot	266.2613786106875	442.34509295214406	3135.2037207957596	622.639836084195	4.6827721335118175	88.87988615086914	163.73367451888612	26.16771751419998	263.0783019761839	355.9563842240024	3105.648851317243	601.1268701029949	-0.7498477495040082	3.713950433838849	14.55791463324354	2.7755301242568984	-0.749847749504009	3.7139504338388423	14.55791463324352	2.7392167058588344
p_totNADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_v	-31.101542606398347	169.81778807101165	1053.2821476096685	207.27305566205973	-2.420001916444786	4.611876226743854	32.28054238270187	6.263760241309433	-25.709762429906007	163.90171171327097	1050.4432189467473	205.03634249194064	-1.48588913002375	1.6157152030855537	8.722113685702825	1.7855226300114244	-1.4858891300237491	1.615715203085552	8.722113685702812	1.7123094300454595
P_vn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pa_CO2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pH_o	-240.57744091019788	311.69663004827015	1974.9086011118245	384.70325240677727	4.571130599792703	14.111148439089256	58.46677558769494	10.462097625364235	-263.0985781270605	271.6801012284026	1970.1478918829032	370.0783642397783	8.975003308534973	15.844647240641562	97.96083896506741	18.821074892064917	8.975003308534959	15.84464724064154	97.96083896506727	20.052950625020486
pH_on	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phi	-33.592962648398874	167.39049506090828	728.8159612535386	138.44517937704038	-11.888782487756018	34.36626084682333	81.38208915638039	14.492396920924651	-25.00543574338144	134.02719696326676	726.3151124427296	135.41716092703828	1.650627791369287	4.7513777841434015	15.474627753290122	2.862466244935703	1.650627791369285	4.7513777841433935	15.4746277532901	2.8526747068072855
r_0	205.85696544849546	639.1959481574402	3612.5950512935306	680.007378397347	-40.75872177453647	68.46977846842263	133.955128172273	23.630679524078655	382.7077926708737	429.06811444095445	3339.4464451019685	624.6149440849938	-68.04605272392098	78.16256824309512	587.0462482346667	112.36703654793166	-68.04605272392088	78.16256824309502	587.0462482346658	114.43464263620436
R_autc	18.530525257713357	24.373923006457193	119.54655781345247	24.00359349504642	13.624566036529714	14.764934609124772	63.54512977623929	12.105047716982721	0.4621104404164759	5.836531126660638	26.220791342053403	5.262128157575565	2.221924390383588	5.693916939899664	27.710935777979493	5.362312407165873	2.221924390383585	5.693916939899656	27.710935777979454	5.478266330700717
R_auto	-24.35149886935108	24.82843808886163	128.6929470993733	24.832993231995147	-15.983364427802888	16.577804207278394	87.72573969978095	17.06832033761258	-2.6152918074029543	2.7183716747270408	14.603241558211353	2.7309439715273953	-2.876421317072619	3.069932600384737	16.86820061190439	3.3308504130689207	-2.8764213170726145	3.069932600384732	16.868200611904363	3.316661628362723
R_autp	20.330734222192575	48.6443363105343	239.8194066734205	45.46743852059626	-0.49983004991482866	16.00185499201499	55.271850871428924	10.51695863983327	17.061782101556943	23.014556134140285	192.850065441223	39.69149401278344	1.8843910852752077	5.700405281637597	21.153001205645896	3.94401621537395	1.8843910852752055	5.700405281637587	21.153001205645865	3.996428198773426
R_autu	-0.09285296823778871	0.6873385710395968	2.570141302914022	0.47066312248680764	-0.07542941223372235	0.5508619722122486	2.3077659062316176	0.4186664954658709	-0.0033711056447066155	0.11316057705263795	0.2482923124208158	0.04238830203537451	-0.007026225179682983	0.07920750238446017	0.15386425114063282	0.025645365341553157	-0.007026225179682606	0.07920750238446116	0.15386425114063423	0.02593282322994633
r_CV	3.7760410240321587	5.053048329507026	42.143778549934346	8.206072497805428	1.8203956672623418	3.001031181455607	22.249620346724488	4.310014900191334	1.078804975294861	1.2681268819660407	11.281297865538944	2.3367025127968835	0.4384201907374652	0.4518269790805127	4.322722069587757	0.8941027017956857	0.4384201907374641	0.45182697908051117	4.322722069587752	0.8201717752178567
r_m	-494.33730181602647	553.5357259073204	2387.520642477208	477.0872420534986	-19.269884009412632	45.13654876303909	112.03951701294537	20.825870399921303	-443.9379128232033	476.8782214201647	2331.4802516905042	466.29965708813603	-15.564752491705192	24.850756418513047	94.15766910262393	18.131827110520703	-15.564752491705168	24.850756418513015	94.1576691026238	17.318064336316006
r_n	3.0197027661092437	4.23686491164221	5.37742178737981	0.8945567157811064	0.0	0.0	0.0	0.0	3.01970276610924	4.236864911642208	5.377421787379803	0.9020667700593191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r_t	989.7484490045889	1203.341410008002	6274.622090662826	1218.3187202768518	-49.223694464796054	74.9206689328444	131.56127577257007	23.7820891311919	1043.0676172872666	1088.69860855159	6229.075466653421	1225.521764115971	-2.0477369089412227	33.64002168314141	91.98087361073688	16.159018889343177	-2.0477369089412196	33.64002168314137	91.98087361073674	17.066553603964355
SaO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ScO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sigma_coll	-94.46373334721856	150.31959144675926	841.0434376692403	163.90232613706934	-15.219082686660256	23.074559996118154	84.02998163316735	15.985891074767803	-70.02097173017512	114.46144222878485	818.2333932307736	161.26382550070176	-4.611839465191589	6.974869967837213	29.984246469098554	5.688538632827986	-4.611839465191583	6.974869967837204	29.98424646909851	5.489913231982047
sigma_e0	-5.598890857190051	9.378485329102789	59.51591386750494	11.963542037107224	-2.6688546901804644	4.83465336476962	35.953139059190114	7.11341930216572	-1.5792264025963956	2.566845509915771	13.51757308469471	2.5951548438107768	-0.6754048822065848	1.196301623168433	6.056227114221526	1.1533479712484256	-0.6754048822065835	1.1963016231684316	6.056227114221518	1.2157783775302382
sigma_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SvO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_max0	4.855834878313244	64.74258785174165	168.15617165100855	30.079896618002905	9.48374313441581	33.46352869362036	90.48679449934356	16.839770841399194	3.677857425566291	11.376378391920925	24.825163334429657	4.344773490400947	-4.152882840834427	11.899739831073823	48.548449496818456	9.416458387473957	-4.152882840834421	11.89973983107381	48.548449496818385	9.167020636328914
T_maxn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_o	0.004739444298005125	0.005481348975335822	0.01325606290958165	0.0025679484323058565	0.0005409479418669982	0.0014673063652929353	0.004038411404657167	0.0007709732736129979	0.0016751143093756543	0.0018190566286451642	0.0037595664571390174	0.0007356541225358416	0.0012616910233802076	0.0017409525155413369	0.005260178021277399	0.0010006319381207487	0.001261691023380334	0.0017409525155426446	0.005260178021277359	0.0010154119177041177
t_p	-6.8101790451630055	6.824492136448018	68.1450323289769	12.609470442799845	-3.1699060116578455	3.182717497316103	31.742281297251633	6.05998679370642	-1.9015725584844045	1.9022365776103862	19.01434733881915	3.7672608527907	-0.8693502375103774	0.8703252644376743	8.69421542532288	1.6755852688861848	-0.8693502375103759	0.8703252644376727	8.694215425322868	1.6986903717949347
t_u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
