Parameter	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf
CBFn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ck2	-0.03784481057503161	1.734508190324763	9.600274171953403	1.8623063164146991	-0.31265474152722045	0.613268402275772	4.520265164877568	0.879183164695785	-0.13675131051851205	0.4082445919914334	2.274042051605129	0.44831510148537845	0.41156124147070217	0.7353462231757497	4.558405641878651	0.9048209727032064
CMRO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CVinh	8.262856463806095	10.10069996417477	52.87384567565288	10.169942811674575	6.70963282808047	8.3444360829203	52.85663691073369	10.42734155731797	1.0019936942267043	1.7133164559590144	11.663516469031679	2.263200331162846	0.5512299414989236	0.6021883633148339	3.9394830938847063	0.7536649185791253
cytox_tot	-0.5168153509433645	0.5168153509433645	5.168153509433645	0.9823003308811062	-0.09498062942185916	0.09498062942185916	0.9498062942185915	0.18787245798775276	-0.41387677588354344	0.41387677588354344	4.138767758835434	0.8034260272212599	-0.007957945637961882	0.007957945637961882	0.07957945637961882	0.015982661109531338
cytox_tot_tis	16.512308977211134	41.366890855562424	176.74434795772748	32.18587594831765	10.599302076944753	11.568900512861251	46.23278935058999	9.192531597352568	4.592657584006784	6.348855341514996	47.20430123648337	8.828288133380607	1.320349316259591	23.72964393970866	127.09215339213077	24.756618716694607
D_O2	193.3999936003099	202.60712199936287	1968.6287199696064	372.2429478868815	-3.2137600875412535	5.30005929558163	19.59539756561062	3.6712395864318843	0.00023722803864057007	0.836068664231772	3.053549401874366	0.5634256703092524	196.6135164598125	197.028166178141	1967.7377040107851	379.8150044198158
Dp3_corr	0.3471518483881482	0.4486620849858334	1.2738844318518208	0.2411816728717793	0.2910084340690423	0.4378007345567562	1.2199098375274195	0.23065994338188892	0.04233924838484606	0.10573994107318628	0.26347335628316204	0.04767920365245946	0.013804165934258907	0.02202392359707923	0.07869268555543345	0.014955793718405422
Dp_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dp_CV0	-3.0157064808510436	6.631400068765877	26.923530658864042	5.125725085922784	-1.973977548929836	4.421153723006146	24.02170104044932	4.825524059757211	-0.11729278143803999	1.4375541874682685	5.391433680242642	1.0226881526587952	-0.9244361504831669	1.0865856472934459	9.539119351065155	1.8004898895564263
Dp_n	3.130869289027732	37.68341433388804	164.81490327519774	30.528195688664177	9.06213128809987	13.96795692128678	81.04131487735403	15.294214792591754	-10.234969097016778	12.435796825202887	109.01440698622974	21.236822845521374	4.3037070979446375	11.841999487256912	54.529905859420445	10.082943721977884
DpH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dpsi_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E1NADH_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_2	-10.705364909910186	15.924027495747321	126.04714332429481	23.887520518110907	1.4615340172806748	2.7120796379513576	13.968087948270432	2.689396118883569	-0.17941182029636302	0.38978472987291	1.878075748944992	0.35822746277005973	-11.987487106894491	13.046828002241647	124.56131637531281	23.222848629284762
E_a30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E_c0	-2.706501164536161	6.74397292966862	25.838871438310452	4.8878220629812175	-2.7658189826254986	5.98764228982181	24.730472441741217	4.726210733850699	-0.1142185768535915	0.6448528217936067	2.913278076044628	0.5468298040508863	0.17353639494292636	0.23925552286673188	1.5357112966019066	0.2997226223708039
E_N0	1910.384995242143	1933.339347474984	19209.515087672044	3679.6921956655933	-4.080935520841234	4.73324995918175	22.50067455707948	4.3440780682201146	-0.013946045937948761	0.7895844331591628	3.3025740314071714	0.6387172179307347	1914.479876808922	1928.6755081245847	19209.09065821788	3758.3700906936056
f_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_0	-44.41764665815504	77.16619540994142	508.21169194816815	103.00048893480952	-2.4503246279223028	5.558258309045027	21.268201122913688	4.209863417143189	1.6948898185965442	3.7291110379395236	20.504631291168785	3.9449736500466392	-43.66221184882929	69.19430050462495	505.6081857794724	99.3564974662269
H_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
h_n	1.0274517031083599	1.0274517031083599	10.274517031083585	2.048419869138592	0.010596020519438835	0.010596020519438835	0.10596020519438785	0.020491139792357366	0.9763930700019771	0.9763930700019771	9.76393070001973	1.9563180077281652	0.04046261258694414	0.04046261258694414	0.40462612586944185	0.07580291558310544
J_O2n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k1_n	2.921104742895962	6.89737490077795	29.030963770762867	5.31996064989455	0.33689450047300346	4.276927407355653	16.761943282861303	3.258329462609835	0.10101118722927234	0.2407827070289638	0.6463168287464436	0.12067211345267483	2.4831990551936873	2.496799162680263	23.793656732368717	4.48385822867103
k2_n	4775482.107188396	4775484.72641194	47754827.922521956	9335777.189456774	0.10407836332199773	1.2033261818483796	6.004647492325551	1.1321495242340658	-0.08656683100680468	0.149677624566541	0.6605684480837042	0.12277617689995883	4775482.089676866	4775483.4935444705	47754827.92428998	9030056.715818899
k3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k30	-5.310820663940877	8.626911125765501	50.429521649758776	9.843205510677452	-1.1869760999538554	1.5073982824585246	12.301707055571805	2.412980457410702	-0.7836685065510948	0.8621998364471944	5.466011238391554	1.0361922370677403	-3.3401760574359236	6.326559401572115	44.5134394839418	9.020690891409956
K_G	18.806105698329464	33.68656268510428	159.0828749725593	30.316626942540413	0.5180857942342892	7.204937671112442	28.626522352531037	5.392541467618444	0.11242473656306537	2.337184711126735	6.892712011595161	1.2744643995572136	18.175595167532116	25.774974507919534	155.78414034136568	30.487653469424373
k_lk2	7.634783656725938	10.718108028467839	45.15099067044439	8.775604443927303	6.63034276721441	9.67636594978933	41.45498769009345	8.004947897429277	0.99787776619162	1.3903009858370228	7.983454113417598	1.5965936629355297	0.006563123319909928	0.3321425307315063	1.76540257729551	0.33698306147045715
K_sigma	-62.81169196598475	75.15105527897752	312.3265224308875	59.21678906397506	-2.38320828714473	13.30541973863111	46.82380444662307	8.616965530057788	-2.0898570881353695	5.660796316873659	21.117459706441842	4.045861359158941	-58.33862659070461	60.2046690510335	306.1943310409056	59.1170318029056
k_aut	3830.8602501256273	3843.3792387869817	38149.206153089304	7261.231753222775	-1.0421897031446157	7.985807425085646	28.06175867659648	5.259796000020304	0.6366963794774338	2.9729794023693845	9.713475034189104	1.799123409487419	3831.2657434492976	3835.430961973899	38149.15268813817	7471.926179851977
k_unc	-0.3989980205101361	0.7963237992061597	2.851650453170684	0.5450753449381485	-0.3649207891685549	0.6699059872463685	2.4834704471807942	0.47181319478317735	-0.033795641100498146	0.13584955648832608	0.4481965355996817	0.0816007700706643	-0.0002815902410842547	0.03556488257708978	0.1350620695597914	0.025837208882556688
kCV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq1_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keq2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CV0	-0.0021198853491373355	0.48501803742038674	1.9118567376451874	0.3485985659394738	-0.1927069098562316	0.26829049650888226	0.9903125001046053	0.1968282680579658	0.14369880796741902	0.16239035281220485	1.231301543699149	0.23861147612213449	0.04688821653967456	0.07906696779485263	0.5383955421545004	0.10372373565397969
L_CVfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVmax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_CVn	4.27328748136047	5.230571547365191	26.448156656075437	4.868684811222197	3.0764264689919827	4.324159675973138	20.97871069960314	4.085188541224885	0.9580078058468406	1.2720796876933131	5.632019727104122	1.0848837845962604	0.23885320652164554	0.30599808183748367	1.4745040107143856	0.27851146340026767
L_lk0	-0.6752540523903602	12.394948354680944	77.28398072023201	15.22499836597858	0.9411307500675125	1.6644451621257361	6.130239786229982	1.1893119345972372	0.3792475822830214	0.45350807405641513	2.3967411279517643	0.4419677109728973	-1.9956323847408928	11.16022558188812	80.0819070757919	15.963708600011149
L_lkfrac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_lkn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_n	-0.12741225879560836	0.12741225879560836	1.2741225879560834	0.2636822820065569	-0.02073521437236443	0.02073521437236443	0.20735214372364427	0.04084266567519728	-0.0996507889513559	0.0996507889513559	0.9965078895135586	0.1897361645162242	-0.007026255471888006	0.007026255471888006	0.07026255471888011	0.013731283600412147
mu_max	-317373.0919573063	317379.6171103137	3173493.8840589123	644899.2640573845	-3.710305735715491	7.393200739037065	30.23134514284373	5.624226982831372	-1.590622026198191	2.8231975006739107	10.842109617459954	2.0329602795394193	-317367.7910295444	317369.6203072297	3173488.030570454	635768.3893566099
n_h	0.7034244197909838	16.358207184110125	75.43430368223108	14.590527607163928	-1.2253566913199347	1.420735208711178	3.6154549496748336	0.6842133656525438	7.309856111150639	7.683819806103275	63.29481671732134	12.762083188499634	-5.3810750000397185	7.58051798047137	39.28977646784642	7.443087427859257
n_m	17.252957764106483	78.98109490555169	319.81843005541987	61.938518712777025	-10.993615494623954	15.867479974273131	66.27174537571112	12.72923519583399	2.644750702023364	4.714700928829322	26.197740879507265	5.01760855180108	25.601822556707088	58.985361294166786	288.9040816368518	57.800158052803745
NADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHn	-141657.0927846759	141682.13077627742	1416653.3084515415	265725.91101625585	1.4548566129545235	4.534177701096054	19.579411264298518	3.6324342697184555	0.08270546503077895	1.1053444623149213	5.45883091748954	1.0157178575505332	-141658.63034675393	141676.72358375246	1416652.7120609581	273563.0796178755
NADNADHrat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADNADHratn	27832.72290017546	27835.439174929263	278309.700307923	53839.019117213626	1.0920226640512964	3.6869256796855	11.450107310468962	2.0300424913334933	0.025522703443269634	0.13390149838788462	0.4218584089410663	0.07761252054541595	27831.605354807965	27831.725283309224	278309.3718570526	55569.51054210235
NADpool	-9.179424007187361	19.669759038849357	128.6413913022077	24.36493015899525	-10.311687552547017	18.396688817516544	127.27123854893826	24.071991423572538	0.8341669729643872	1.3991514225112132	8.623013156012123	1.6352847252282037	0.2980965723952681	0.40505027360005086	2.2344533085032374	0.43536455599766133
O2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O2c_n	-1.2281279943595	1.2281279943595	12.281279943594987	2.4615974783697463	-0.9702364646047602	0.9702364646047602	9.702364646047595	1.9420636587072964	-0.2361524866990532	0.2361524866990532	2.361524866990534	0.4591286648676037	-0.021739043055686812	0.021739043055686812	0.2173904305568682	0.04258222887500993
P_1n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_an	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_ic	1112324240.520482	1112324394.6377945	11123242980.164234	2083479207.2023365	2.4277031845706514	3.7946807560102007	25.567689324972456	4.916360271115506	-3.7908157259666244	4.510871401341857	36.746863242078405	7.22020835032057	1112324241.8835952	1112324386.9738533	11123242982.086512	2175693011.7057643
P_icn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p_tot	2.0555279974012604	42.43513371660001	171.0712132275466	32.91342398816482	12.236531929412738	29.54996686222898	134.4678319134486	25.706973408707466	0.3397094759924128	3.188938908526751	11.093717028166973	1.978411556489087	-10.520713408003903	12.213244159580343	108.52481121964946	21.638898723877933
p_totNADH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P_v	113375.4141252009	114308.1628162662	1138397.9797353167	225973.3861836203	0.07435882990583094	2.88319436494995	18.19400749885025	3.5150240581252374	-0.24366744561543371	1.5925173421846568	10.198118695630924	1.9306735779617392	113375.5834338166	114303.79836672536	1138397.9621567887	221552.4810788802
P_vn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pa_CO2n	-1.2281279943595	1.2281279943595	12.281279943594987	2.2697245930078336	-0.9702364646047602	0.9702364646047602	9.702364646047595	1.9053168506782268	-0.2361524866990532	0.2361524866990532	2.361524866990534	0.4801333799190443	-0.021739043055686812	0.021739043055686812	0.2173904305568682	0.04286234994437214
pH_mn	1.4041784151610799	1.4041784151610799	14.04178415161077	2.7825722200177663	0.6972827565791704	0.6972827565791704	6.972827565791704	1.3346675314030603	0.6078534637229557	0.6078534637229557	6.078534637229564	1.1961310446976627	0.09904219485895363	0.09904219485895363	0.9904219485895369	0.1904127821672577
pH_o	39.29081401286876	79.88498658139456	383.1099862121149	76.11369249302591	-6.738237533181539	8.298482096259676	38.38095856264496	7.298029644791156	1.5230331167276487	6.109405682565788	33.68608446480477	6.511137622386663	44.50601842932264	65.73510332633289	349.07714062461145	70.07516942190198
pH_on	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
phi	245.93978579428742	276.9363419452328	2587.70550872971	496.672101606877	0.4089564982029313	4.6765809219989425	17.46653096607257	3.200891791849041	-9.883046788094253	11.272483816387476	79.70667595161966	15.25096140331015	255.41387608417872	262.2656162015965	2585.4509282793147	510.78597093571983
r_0	-204451150961.28485	204451151113.5287	2044511510181.0308	405499957709.13495	-3.2706214058228174	20.772595389961175	58.48073166103289	10.785800142807197	9.478534154344397	13.93924584415301	66.37945127387871	12.105688148528271	-204451150967.49255	204451151082.9142	2044511510179.9602	415709202355.1063
R_autc	-1932.1507923360616	1967.2669905328773	19208.525224448367	3746.4288911147582	-12.082261779506691	15.40497262595724	124.98415554423372	23.994863236354018	1.3173895834010725	3.579988357869936	17.092072385259023	3.2937577966591554	-1921.3859201399564	1948.4806525379581	19209.180230438455	3674.8583045804967
R_auto	-2.705747191094863	23.161562684157783	111.11110806160892	20.976835439570184	0.6132848766125627	1.3342392714495008	6.415425533287273	1.2373124588354574	-1.2349271541847129	1.51908907765452	10.968271035492203	2.1421581393643336	-2.0841049135227117	20.523808727949014	110.29777586633529	21.022096960123502
R_autp	25.11169628921113	29.1315979551166	209.06704524647725	41.28318647426748	2.2724025591302492	3.8711905413281515	15.895504045209112	3.0418101613547375	-0.3907099987551612	1.3222350189878813	3.397100181408682	0.618469153651305	23.230003728836053	24.232556234425356	208.50462689509615	41.48826798728567
R_autu	-1.07159787755982	2.4970518130338206	14.924252734885533	2.8073924966309973	-0.05869271276607428	0.4037020794730454	1.6015203826689615	0.30422185879426294	0.032674147998160194	0.22301925989818155	0.7665468748416621	0.14665237315250285	-1.0455793127919062	1.9401414318138668	14.446773385657751	2.8130346711917302
r_CV	-1.136887422971688	1.4268028956809082	7.888035762846355	1.610483924441813	-0.3539144501410281	0.6056946570231604	2.803922408649075	0.556937909756967	-0.6140425647630772	0.7904226877699047	6.213653464529197	1.2194243958696074	-0.16893040806758278	0.1766759922346023	1.4035729053347954	0.28332981201990615
r_m	-5799639215.20599	5799639277.645125	57996391965.75402	11739411089.829954	0.6358957987739458	28.747840602257337	100.27850208269078	18.53859315182472	-1.5139049802141087	4.4576844077967515	13.761782142321707	2.4917434931638702	-5799639214.32798	5799639246.675741	57996391965.938896	11433878399.774654
r_n	1.5718569080600895	2.047168327720273	12.318068250996397	2.317153340226902	0.03320873393222702	0.033208733933869625	0.33208733933056567	0.0641891195343192	1.3263147698105706	1.801626192358024	9.896157167230871	1.9033070847017248	0.21233340431729059	0.21233340431729059	2.1233340285824402	0.3928585805277462
r_t	-443.31484716487233	531.645424051867	4139.537494241998	788.3803852735184	6.113625685729656	11.855223815125752	28.680158082118737	5.2340923152665955	0.39564142401978564	4.606678106297195	11.55686263599465	2.0769817346014023	-449.82411427462176	518.8830395204243	4139.013254883607	793.7552026759012
SaO2_n	1.2218592726316684	1.2218592726316684	12.218592726316697	2.3585571691732072	0.03320873393304832	0.03320873393304832	0.3320873393304831	0.06573232155821174	0.9763171358257854	0.9763171358257854	9.76317135825784	1.934227957607584	0.21233340287283448	0.21233340287283448	2.123334028728347	0.41343575136891864
ScO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sigma_coll	-82.87906646734828	141.50705498906223	616.3639147860309	117.81584374907877	-1.1498614341643933	8.44158817746241	36.65272776217858	7.121920372387313	-23.806213671696305	25.945289029047878	225.53497568235397	43.566107328476164	-57.92299136148755	153.26994717661563	682.3987968948186	129.78400540161084
sigma_e0	-823052344.8212236	823072023.8293997	8230622798.090352	1662469822.6937792	0.8630758289493162	2.3366929466116044	12.384654675178373	2.2969722774499597	-0.011631553891012104	0.44246490973739705	1.618717646336779	0.30862565372888473	-823052345.6726686	823072021.3406405	8230622798.072849	1596758401.4483118
sigma_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SvO2_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_en	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_max0	-823062169.0521175	823062233.0431011	8230621817.404649	1639687920.1067035	-11.819302613169334	19.599614556083637	126.3097596248215	24.818689789060322	1.3111513353211053	2.503524775983399	6.547856625872552	1.1707370962206325	-823062158.5439664	823062211.9996364	8230621818.466067	1648136960.8196497
T_maxn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T_mn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
t_o	0.15112504280338826	0.15196459719056887	0.92776556398035	0.1772951026768732	0.04870846477439704	0.049050866559202454	0.30774380525017386	0.05856531507937788	0.049385092509845005	0.050276201270190925	0.30594749831056384	0.06051722932369815	0.05303148551914702	0.05354044906870583	0.31494416466395325	0.05884126718660903
t_p	-2.2776451159773914	2.6539896417178372	15.068828835102535	2.798349230288923	-0.26224030623066663	0.4694996384450244	3.2749280028359187	0.6173557661645576	-1.0384942837428215	1.1641249691735795	8.912489249812298	1.657080512766092	-0.976910526003904	1.0420019404792822	5.959028488763025	1.128009364304777
t_u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
u_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
v_cn	3578.6852772467514	4984.913249668328	38715.3320486908	7195.455339611099	-2.4983008347322753	28.362202616184426	164.53804471087852	31.075183020237112	-0.474988523979143	1.7474083379986534	4.881839348434068	0.8912608589919911	3581.658566605464	4960.74111638869	38717.796977394886	7428.427849228994
v_on	-49609.441546592636	49626.44236817305	408721.16230653273	83210.92829685386	-2.9817863858186677	6.121264122293041	37.3279435322652	6.888569985207426	0.5746364914451805	1.6893055649772541	7.858742611602919	1.5185541356222756	-49607.03439669826	49619.315636226	408721.34936038405	77055.34581541733
v_pn	81.42741429841729	112.27850254084666	521.1687378929422	99.0292178045483	22.981220708471835	26.57402382255904	137.77680260909852	26.18061219215496	-4.400942604311099	7.976435852227386	44.23020499274057	8.833819019706938	62.84713619425653	78.88657557012417	502.4123525869253	96.97745736177923
v_un	-5.077449210183414	7.087063967326904	26.229681534660806	5.272785035071422	-0.9464560029599686	2.6153984928144514	11.790335275532284	2.1653319581381907	-0.6770383276798729	1.1354898385934555	5.60753278514202	1.0860010587667637	-3.4539548795435713	3.9741294725212772	18.823778281459163	3.653570179726384
Vol_mit	-1535.3534726982464	1595.4015995470272	15572.836336970311	2980.7107491729876	-5.73927452702897	8.36112210854366	37.72317856743769	7.3231042574817256	3.7787071325905917	4.527208416852855	39.31480571446578	7.481419876276772	-1533.3929053038084	1582.7395007284113	15571.874041981422	3034.082983784924
XOa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOa_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOv_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xtot	-41335.57726077213	41351.177255539864	413268.4145864203	81220.47596163617	1.551999370340587	9.32535723173402	31.015612064063887	5.693027247199941	-0.29282372164753945	3.248143719008904	9.4044243515406	1.6971146388644247	-41336.836436420825	41340.02485478648	413267.8447240157	81884.32173604991
Xtot_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
