Parameter	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf	Vmca_mu	Vmca_mu_star	Vmca_sigma	Vmca_mu_star_conf
k_aut	128.02159244599812	128.02159244599812	nan	5.573340053308139e-14	0.0660694257901735	0.0660694257901735	nan	0.0	3.045886483512632	3.045886483512632	nan	8.708343833293967e-16	0.024976931920955472	0.024976931920955472	nan	1.3606787239521824e-17	124.8846596047764	124.8846596047764	nan	8.360010079962209e-14
k_unc	18.03778601921232	18.03778601921232	nan	0.0	-2.1799767913031918	2.1799767913031918	nan	1.7416687666587934e-15	-4.878796655493929	4.878796655493929	nan	0.0	0.005018308231555503	0.005018308231555503	nan	3.401696809880456e-18	25.09154115777835	25.09154115777835	nan	0.0
kCV	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
Keq1_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
Keq2_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
L_CV0	-54.01463480291011	54.01463480291011	nan	0.0	9.07728626628127	9.07728626628127	nan	6.966675066635174e-15	29.256698673339372	29.256698673339372	nan	0.0	-0.01846603074235771	0.01846603074235771	nan	1.3606787239521824e-17	-92.33015371178817	92.33015371178817	nan	2.7866700266540695e-14
L_CVfrac	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
L_CVmax	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
L_CVn	482.4369779989564	482.4369779989564	nan	2.2293360213232556e-13	-5.488995713124895	5.488995713124895	nan	1.7416687666587934e-15	604.5457009802552	604.5457009802552	nan	2.2293360213232556e-13	-0.023319281597315625	0.023319281597315625	nan	1.3606787239521824e-17	-116.59640798657841	116.59640798657841	nan	8.360010079962209e-14
L_lk0	29.158815914073898	29.158815914073898	nan	6.966675066635174e-15	-2.610506284722522	2.610506284722522	nan	2.6125031499881903e-15	40.31876203206909	40.31876203206909	nan	2.7866700266540695e-14	-0.0017095460574434312	0.0017095460574434312	nan	4.25212101235057e-19	-8.547730287217348	8.547730287217348	nan	3.483337533317587e-15
L_lkfrac	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
L_lkn	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
L_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
mu_max	-104.13354710217538	104.13354710217538	nan	5.573340053308139e-14	6.3388746878319076	6.3388746878319076	nan	3.483337533317587e-15	-191.60177376960056	191.60177376960056	nan	1.1146680106616278e-13	0.016222625870744453	0.016222625870744453	nan	1.3606787239521824e-17	81.11312935372285	81.11312935372285	nan	5.573340053308139e-14
n_h	2532.4736075615165	2532.4736075615165	nan	1.7834688170586045e-12	19.847570847018023	19.847570847018023	nan	6.966675066635174e-15	907.5484705744926	907.5484705744926	nan	4.458672042646511e-13	0.3209513229634086	0.3209513229634086	nan	1.0885429791617459e-16	1604.7566148170429	1604.7566148170429	nan	8.917344085293022e-13
n_m	-1376.3188589529934	1376.3188589529934	nan	1.3376016127939535e-12	-8.326571507666378	8.326571507666378	nan	3.483337533317587e-15	-811.3766603110005	811.3766603110005	nan	4.458672042646511e-13	-0.11130086525381422	0.11130086525381422	nan	8.164072343713095e-17	-556.5043262690698	556.5043262690698	nan	0.0
NADH	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
NADHn	-74.10690483382007	74.10690483382007	nan	0.0	-127.25033414891399	127.25033414891399	nan	5.573340053308139e-14	17.15242081948361	17.15242081948361	nan	0.0	0.007196762346652737	0.007196762346652737	nan	6.803393619760912e-18	35.98381173326331	35.98381173326331	nan	2.7866700266540695e-14
NADNADHrat	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
NADNADHratn	-71.8020436356131	71.8020436356131	nan	2.7866700266540695e-14	-88.12926703259184	88.12926703259184	nan	0.0	3.555508883258959	3.555508883258959	nan	0.0	0.002553832136316693	0.002553832136316693	nan	0.0	12.769160681583458	12.769160681583458	nan	3.483337533317587e-15
NADpool	76.92773894353365	76.92773894353365	nan	0.0	89.89024390173948	89.89024390173948	nan	0.0	-1.4512755691832027	1.4512755691832027	nan	0.0	-0.0023017855207002405	0.0023017855207002405	nan	8.50424202470114e-19	-11.50892760350203	11.50892760350203	nan	0.0
O2_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
O2c_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
P_1n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
P_an	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
p_C1	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
p_C3	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
P_ic	-649.980766221414	649.980766221414	nan	2.2293360213232556e-13	-1.1700236566538114	1.1700236566538114	nan	4.3541719166469836e-16	-52.709022143060565	52.709022143060565	nan	1.3933350133270347e-14	-0.11919650478338337	0.11919650478338337	nan	5.4427148958087295e-17	-595.9825239169174	595.9825239169174	nan	2.2293360213232556e-13
P_icn	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
p_tot	-665.8627717360555	665.8627717360555	nan	2.2293360213232556e-13	-177.5129096514197	177.5129096514197	nan	5.573340053308139e-14	374.4832747045261	374.4832747045261	nan	2.2293360213232556e-13	-0.172532120933646	0.172532120933646	nan	1.0885429791617459e-16	-862.6606046682289	862.6606046682289	nan	4.458672042646511e-13
p_totNADH	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
P_v	129.609903118124	129.609903118124	nan	5.573340053308139e-14	-0.2784980872426299	0.2784980872426299	nan	0.0	15.965286848996655	15.965286848996655	nan	1.0450012599952761e-14	0.02278006685790214	0.02278006685790214	nan	6.803393619760912e-18	113.90033428951125	113.90033428951125	nan	8.360010079962209e-14
P_vn	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
Pa_CO2n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
pH_mn	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
pH_o	1.524282424725243e-07	1.524282424725243e-07	nan	0.0	3.0355788993574606e-09	3.0355788993574606e-09	nan	0.0	8.777578841545619e-08	8.777578841545619e-08	nan	0.0	1.2320880427019176e-11	1.2320880427019176e-11	nan	0.0	6.16046236245893e-08	6.16046236245893e-08	nan	0.0
pH_on	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
phi	1092.6174027777704	1092.6174027777704	nan	4.458672042646511e-13	-21.649465431803968	21.649465431803968	nan	6.966675066635174e-15	732.15004010576	732.15004010576	nan	0.0	0.07640808400396222	0.07640808400396222	nan	5.4427148958087295e-17	382.04042001981077	382.04042001981077	nan	0.0
r_0	-573.1545893952368	573.1545893952368	nan	2.2293360213232556e-13	-3.7599575865804375	3.7599575865804375	nan	2.6125031499881903e-15	-347.7756574811996	347.7756574811996	nan	1.1146680106616278e-13	-0.04431493187911527	0.04431493187911527	nan	0.0	-221.57465939557517	221.57465939557517	nan	1.6720020159924418e-13
R_autc	126.32499586832557	126.32499586832557	nan	8.360010079962209e-14	0.6902511133852443	0.6902511133852443	nan	0.0	74.34067502475787	74.34067502475787	nan	0.0	0.010256762593518265	0.010256762593518265	nan	3.401696809880456e-18	51.283812967590734	51.283812967590734	nan	1.3933350133270347e-14
R_auto	1135.872022752504	1135.872022752504	nan	4.458672042646511e-13	4.689779576461374	4.689779576461374	nan	0.0	179.48086199789878	179.48086199789878	nan	5.573340053308139e-14	0.19030221579247014	0.19030221579247014	nan	5.4427148958087295e-17	951.5110789623512	951.5110789623512	nan	4.458672042646511e-13
R_autp	133.80900587893262	133.80900587893262	nan	5.573340053308139e-14	-0.14996439722671084	0.14996439722671084	nan	0.0	-2.841452571890528	2.841452571890528	nan	8.708343833293967e-16	0.027354613646880632	0.027354613646880632	nan	6.803393619760912e-18	136.77306823440375	136.77306823440375	nan	5.573340053308139e-14
R_autu	-452.1586252764845	452.1586252764845	nan	1.1146680106616278e-13	-2.6282870738957236	2.6282870738957236	nan	1.7416687666587934e-15	-238.6210552232	238.6210552232	nan	1.6720020159924418e-13	-0.04217342191149488	0.04217342191149488	nan	1.3606787239521824e-17	-210.86710955747577	210.86710955747577	nan	1.1146680106616278e-13
r_CV	62.357560732420325	62.357560732420325	nan	1.3933350133270347e-14	-3.23029534837128	3.23029534837128	nan	3.483337533317587e-15	79.76702582278585	79.76702582278585	nan	0.0	-0.002835266895019728	0.002835266895019728	nan	0.0	-14.176334475099509	14.176334475099509	nan	0.0
r_m	4687.947805969409	4687.947805969409	nan	1.7834688170586045e-12	27.291298907329317	27.291298907329317	nan	2.0900025199905523e-14	3185.9542335370684	3185.9542335370684	nan	2.675203225587907e-12	0.29488147840932033	0.29488147840932033	nan	1.0885429791617459e-16	1474.4073920466028	1474.4073920466028	nan	8.917344085293022e-13
r_n	-110.85005805583381	110.85005805583381	nan	8.360010079962209e-14	0.0	0.0	nan	0.0	-110.85005805583408	110.85005805583408	nan	2.7866700266540695e-14	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
r_t	6643.571017401711	6643.571017401711	nan	5.350406451175814e-12	36.77811412514083	36.77811412514083	nan	2.7866700266540695e-14	1687.7227713562538	1687.7227713562538	nan	4.458672042646511e-13	0.9836173029234786	0.9836173029234786	nan	2.1770859583234918e-16	4918.086514617393	4918.086514617393	nan	3.566937634117209e-12
SaO2_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
ScO2_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
sigma_coll	-640.0527676057249	640.0527676057249	nan	2.2293360213232556e-13	-4.142285931758007	4.142285931758007	nan	3.483337533317587e-15	-382.83291570552916	382.83291570552916	nan	2.2293360213232556e-13	-0.050605392115264936	0.050605392115264936	nan	0.0	-253.0269605763247	253.0269605763247	nan	1.1146680106616278e-13
sigma_e0	-1.1458592579635933	1.1458592579635933	nan	0.0	-0.003381561961553814	0.003381561961553814	nan	0.0	-0.21192449941840863	0.21192449941840863	nan	0.0	-0.00018607342463158177	0.00018607342463158177	nan	0.0	-0.9303671231593	0.9303671231593	nan	0.0
sigma_en	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
SvO2_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
t_c	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
T_en	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
T_max0	-2204.9449457963897	2204.9449457963897	nan	0.0	13.804936604053408	13.804936604053408	nan	0.0	-379.58938162086184	379.58938162086184	nan	1.1146680106616278e-13	-0.36775854844622696	0.36775854844622696	nan	2.1770859583234918e-16	-1838.7927422311348	1838.7927422311348	nan	1.3376016127939535e-12
T_maxn	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
T_mn	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
t_o	6.455218273906837	6.455218273906837	nan	1.7416687666587934e-15	-0.00010173547767067248	0.00010173547767067248	nan	0.0	1.8295891093058643	1.8295891093058643	nan	4.3541719166469836e-16	0.0009249611877781318	0.0009249611877781318	nan	2.126060506175285e-19	4.62480593889083	4.62480593889083	nan	1.7416687666587934e-15
t_p	1.3747375487137106	1.3747375487137106	nan	0.0	0.04210069846341469	0.04210069846341469	nan	0.0	1.0689034786505545	1.0689034786505545	nan	0.0	5.273612709470743e-05	5.273612709470743e-05	nan	0.0	0.2636806354733494	0.2636806354733494	nan	0.0
t_u	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
u_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
v_cn	1260.4700931434284	1260.4700931434284	nan	0.0	8.287945448876759	8.287945448876759	nan	3.483337533317587e-15	721.8637951420063	721.8637951420063	nan	4.458672042646511e-13	0.10604246201810505	0.10604246201810505	nan	0.0	530.2123100905261	530.2123100905261	nan	2.2293360213232556e-13
v_on	-851.586618296303	851.586618296303	nan	2.2293360213232556e-13	-14.798240745657386	14.798240745657386	nan	6.966675066635174e-15	-576.416580111832	576.416580111832	nan	2.2293360213232556e-13	-0.05206394669842368	0.05206394669842368	nan	2.7213574479043647e-17	-260.31973349211756	260.31973349211756	nan	1.1146680106616278e-13
v_pn	-8505.15113543982	8505.15113543982	nan	3.566937634117209e-12	-51.567595701822356	51.567595701822356	nan	1.3933350133270347e-14	-3155.3683849175895	3155.3683849175895	nan	8.917344085293022e-13	-1.0594311447351348	1.0594311447351348	nan	0.0	-5297.155723675675	5297.155723675675	nan	0.0
v_un	-3787.817247897613	3787.817247897613	nan	0.0	-8.826072254590203	8.826072254590203	nan	0.0	-388.35212828469	388.35212828469	nan	1.1146680106616278e-13	-0.6779922110294612	0.6779922110294612	nan	4.3541719166469836e-16	-3389.9610551473043	3389.9610551473043	nan	1.7834688170586045e-12
Vol_mit	1045.4631616747677	1045.4631616747677	nan	4.458672042646511e-13	126.82932567515799	126.82932567515799	nan	8.360010079962209e-14	-327.55717846476557	327.55717846476557	nan	0.0	0.24918836521983123	0.24918836521983123	nan	1.632814468742619e-16	1245.9418260991558	1245.9418260991558	nan	4.458672042646511e-13
XOa	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
XOa_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
XOv_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
Xtot	-50.00828752082623	50.00828752082623	nan	0.0	13.978012578455658	13.978012578455658	nan	3.483337533317587e-15	473.0514696161049	473.0514696161049	nan	4.458672042646511e-13	-0.10738607672773179	0.10738607672773179	nan	5.4427148958087295e-17	-536.9303836386592	536.9303836386592	nan	4.458672042646511e-13
Xtot_n	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
Vmca	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
CCO	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0	0.0	0.0	nan	0.0
